File Start Date,File End Date,File Start Time,File End Time,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Trajectory From,Trajectory To,Route,Different Start-End Hour,Hectometer per Minute,start_datetime_full,end_datetime_full,time_difference,time_difference_seconds,time_difference_minutes,start_time,end_time
2023-09-11,2023-09-11,1900-01-01 17:42:29,1900-01-01 17:45:03,"2,567",134.7,137.49999999999997,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.0909090909090842,2000-01-01 17:42:29,2000-01-01 17:45:03,0 days 00:02:34,154.0,2.566666666666667,17:42:29,17:45:03
2023-09-11,2023-09-11,1900-01-01 07:31:27,1900-01-01 07:34:00,"2,550",140.1,142.2,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.8235294117647037,2000-01-01 07:31:27,2000-01-01 07:34:00,0 days 00:02:33,153.0,2.55,07:31:27,07:34:00
2023-09-11,2023-09-11,1900-01-01 17:01:30,1900-01-01 17:03:00,"1,500",139.6,142.6,A,50,A50,ascending,Oss,Arnhem,E-A,False,2.0,2000-01-01 17:01:30,2000-01-01 17:03:00,0 days 00:01:30,90.0,1.5,17:01:30,17:03:00
2023-09-11,2023-09-11,1900-01-01 17:46:30,1900-01-01 17:48:00,"1,500",140.3,142.60000000000002,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.533333333333341,2000-01-01 17:46:30,2000-01-01 17:48:00,0 days 00:01:30,90.0,1.5,17:46:30,17:48:00
2023-09-12,2023-09-12,1900-01-01 08:21:28,1900-01-01 08:35:03,"13,583",140.7,143.7,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.22085889570552147,2000-01-01 08:21:28,2000-01-01 08:35:03,0 days 00:13:35,815.0,13.583333333333334,08:21:28,08:35:03
2023-09-12,2023-09-12,1900-01-01 08:40:29,1900-01-01 08:44:00,"3,517",152.5,155.0,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.7109004739336493,2000-01-01 08:40:29,2000-01-01 08:44:00,0 days 00:03:31,211.0,3.5166666666666666,08:40:29,08:44:00
2023-09-13,2023-09-13,1900-01-01 17:18:30,1900-01-01 17:23:00,"4,500",110.7,112.7,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.4444444444444444,2000-01-01 17:18:30,2000-01-01 17:23:00,0 days 00:04:30,270.0,4.5,17:18:30,17:23:00
2023-09-08,2023-09-08,1900-01-01 17:39:29,1900-01-01 17:59:59,"32,517",139.7,141.7804715530497,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.10148641722193695,2000-01-01 17:39:29,2000-01-01 17:59:59,0 days 00:20:30,1230.0,20.5,17:39:29,17:59:59
2023-09-08,2023-09-08,1900-01-01 18:00:00,1900-01-01 18:12:00,"32,517",141.7804715530497,142.99830855971294,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.10148641722193695,2000-01-01 18:00:00,2000-01-01 18:12:00,0 days 00:12:00,720.0,12.0,18:00:00,18:12:00
2023-09-11,2023-09-11,1900-01-01 08:12:28,1900-01-01 08:22:00,"9,533",140.3,143.50000000000003,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.33566433566433745,2000-01-01 08:12:28,2000-01-01 08:22:00,0 days 00:09:32,572.0,9.533333333333333,08:12:28,08:22:00
2023-09-11,2023-09-11,1900-01-01 17:02:30,1900-01-01 17:06:01,"3,517",134.6,137.7,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.8815165876777236,2000-01-01 17:02:30,2000-01-01 17:06:01,0 days 00:03:31,211.0,3.5166666666666666,17:02:30,17:06:01
2023-09-11,2023-09-11,1900-01-01 17:15:30,1900-01-01 17:17:00,"1,500",139.7,141.7,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.3333333333333333,2000-01-01 17:15:30,2000-01-01 17:17:00,0 days 00:01:30,90.0,1.5,17:15:30,17:17:00
2023-09-11,2023-09-11,1900-01-01 17:27:30,1900-01-01 17:30:04,"2,567",115.8,118.3,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.9740259740259739,2000-01-01 17:27:30,2000-01-01 17:30:04,0 days 00:02:34,154.0,2.566666666666667,17:27:30,17:30:04
2023-09-13,2023-09-13,1900-01-01 07:54:28,1900-01-01 07:58:00,"3,533",140.2,143.59999999999997,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.9622641509433898,2000-01-01 07:54:28,2000-01-01 07:58:00,0 days 00:03:32,212.0,3.533333333333333,07:54:28,07:58:00
2023-09-12,2023-09-12,1900-01-01 08:41:29,1900-01-01 08:44:00,"2,517",140.1,142.1,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.794701986754967,2000-01-01 08:41:29,2000-01-01 08:44:00,0 days 00:02:31,151.0,2.5166666666666666,08:41:29,08:44:00
2023-09-13,2023-09-13,1900-01-01 15:09:28,1900-01-01 15:12:00,"2,533",138.3,140.70000000000002,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.9473684210526339,2000-01-01 15:09:28,2000-01-01 15:12:00,0 days 00:02:32,152.0,2.533333333333333,15:09:28,15:12:00
2023-09-13,2023-09-13,1900-01-01 15:13:28,1900-01-01 15:21:00,"7,533",134.1,136.6,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.33185840707964603,2000-01-01 15:13:28,2000-01-01 15:21:00,0 days 00:07:32,452.0,7.533333333333333,15:13:28,15:21:00
2023-09-13,2023-09-13,1900-01-01 15:34:28,1900-01-01 15:58:00,"23,533",135.7,137.79999999999998,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.0892351274787533,2000-01-01 15:34:28,2000-01-01 15:58:00,0 days 00:23:32,1412.0,23.533333333333335,15:34:28,15:58:00
2023-09-08,2023-09-08,1900-01-01 18:02:29,1900-01-01 18:20:03,"17,567",140.3,142.90000000000003,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.14800759013282863,2000-01-01 18:02:29,2000-01-01 18:20:03,0 days 00:17:34,1054.0,17.566666666666666,18:02:29,18:20:03
2023-09-08,2023-09-08,1900-01-01 19:45:26,1900-01-01 19:59:59,"17,267",111.9,113.75386100386102,A,50,A50,ascending,Eindhoven,Oss,E-A,True,0.12741312741312757,2000-01-01 19:45:26,2000-01-01 19:59:59,0 days 00:14:33,873.0,14.55,19:45:26,19:59:59
2023-09-08,2023-09-08,1900-01-01 20:00:00,1900-01-01 20:02:42,"17,267",113.75386100386102,114.09787644787646,A,50,A50,ascending,Eindhoven,Oss,E-A,True,0.12741312741312757,2000-01-01 20:00:00,2000-01-01 20:02:42,0 days 00:02:42,162.0,2.7,20:00:00,20:02:42
2023-09-11,2023-09-11,1900-01-01 07:34:26,1900-01-01 07:38:00,"3,567",139.7,141.89999999999998,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.6168224299065388,2000-01-01 07:34:26,2000-01-01 07:38:00,0 days 00:03:34,214.0,3.566666666666667,07:34:26,07:38:00
2023-09-11,2023-09-11,1900-01-01 08:30:28,1900-01-01 08:32:00,"1,533",140.3,143.10000000000002,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.8260869565217464,2000-01-01 08:30:28,2000-01-01 08:32:00,0 days 00:01:32,92.0,1.5333333333333334,08:30:28,08:32:00
2023-09-11,2023-09-11,1900-01-01 16:36:29,1900-01-01 16:50:03,"13,567",136.8,139.00000000000003,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.16216216216216342,2000-01-01 16:36:29,2000-01-01 16:50:03,0 days 00:13:34,814.0,13.566666666666666,16:36:29,16:50:03
2023-09-11,2023-09-11,1900-01-01 17:29:30,1900-01-01 17:31:02,"1,533",140.0,142.4,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.5652173913043514,2000-01-01 17:29:30,2000-01-01 17:31:02,0 days 00:01:32,92.0,1.5333333333333334,17:29:30,17:31:02
2023-09-11,2023-09-11,1900-01-01 17:53:30,1900-01-01 17:56:00,"2,500",138.9,141.0,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.8399999999999977,2000-01-01 17:53:30,2000-01-01 17:56:00,0 days 00:02:30,150.0,2.5,17:53:30,17:56:00
2023-09-11,2023-09-11,1900-01-01 17:56:30,1900-01-01 17:58:00,"1,500",137.9,140.20000000000002,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.533333333333341,2000-01-01 17:56:30,2000-01-01 17:58:00,0 days 00:01:30,90.0,1.5,17:56:30,17:58:00
2023-09-12,2023-09-12,1900-01-01 08:03:29,1900-01-01 08:06:00,"2,517",135.6,139.79999999999998,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.6688741721854259,2000-01-01 08:03:29,2000-01-01 08:06:00,0 days 00:02:31,151.0,2.5166666666666666,08:03:29,08:06:00
2023-09-12,2023-09-12,1900-01-01 08:03:29,1900-01-01 08:07:00,"3,517",159.7,161.7,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.5687203791469194,2000-01-01 08:03:29,2000-01-01 08:07:00,0 days 00:03:31,211.0,3.5166666666666666,08:03:29,08:07:00
2023-09-12,2023-09-12,1900-01-01 08:09:29,1900-01-01 08:17:00,"7,517",156.3,159.8,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.4656319290465632,2000-01-01 08:09:29,2000-01-01 08:17:00,0 days 00:07:31,451.0,7.516666666666667,08:09:29,08:17:00
2023-09-13,2023-09-13,1900-01-01 16:07:29,1900-01-01 16:09:00,"1,517",115.5,117.7,A,50,A50,ascending,Eindhoven,Oss,E-A,False,1.4505494505494525,2000-01-01 16:07:29,2000-01-01 16:09:00,0 days 00:01:31,91.0,1.5166666666666666,16:07:29,16:09:00
2023-09-13,2023-09-13,1900-01-01 16:08:29,1900-01-01 16:49:00,"40,517",137.4,139.70000000000002,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.05676676264911587,2000-01-01 16:08:29,2000-01-01 16:49:00,0 days 00:40:31,2431.0,40.516666666666666,16:08:29,16:49:00
2023-09-13,2023-09-13,1900-01-01 16:34:29,1900-01-01 16:36:02,"1,550",106.7,108.7,A,50,A50,ascending,Eindhoven,Oss,E-A,False,1.2903225806451613,2000-01-01 16:34:29,2000-01-01 16:36:02,0 days 00:01:33,93.0,1.55,16:34:29,16:36:02
2023-09-13,2023-09-13,1900-01-01 16:36:29,1900-01-01 16:40:03,"3,567",106.2,109.30000000000001,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.8691588785046752,2000-01-01 16:36:29,2000-01-01 16:40:03,0 days 00:03:34,214.0,3.566666666666667,16:36:29,16:40:03
2023-09-13,2023-09-13,1900-01-01 16:36:29,1900-01-01 16:59:59,"128,517",139.5,139.8657113214888,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.015562183893139668,2000-01-01 16:36:29,2000-01-01 16:59:59,0 days 00:23:30,1410.0,23.5,16:36:29,16:59:59
2023-09-13,2023-09-13,1900-01-01 17:00:00,1900-01-01 17:59:59,"128,517",139.8657113214888,140.79918298534562,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.015562183893139668,2000-01-01 17:00:00,2000-01-01 17:59:59,0 days 00:59:59,3599.0,59.983333333333334,17:00:00,17:59:59
2023-09-13,2023-09-13,1900-01-01 18:00:00,1900-01-01 18:45:00,"128,517",140.79918298534562,141.4994812605369,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.015562183893139668,2000-01-01 18:00:00,2000-01-01 18:45:00,0 days 00:45:00,2700.0,45.0,18:00:00,18:45:00
2023-09-08,2023-09-08,1900-01-01 20:22:26,1900-01-01 20:26:00,"3,567",110.9,113.00000000000001,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.5887850467289744,2000-01-01 20:22:26,2000-01-01 20:26:00,0 days 00:03:34,214.0,3.566666666666667,20:22:26,20:26:00
2023-09-12,2023-09-12,1900-01-01 08:18:28,1900-01-01 08:20:03,"1,583",154.1,156.29999999999998,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.3894736842105193,2000-01-01 08:18:28,2000-01-01 08:20:03,0 days 00:01:35,95.0,1.5833333333333333,08:18:28,08:20:03
2023-09-13,2023-09-13,1900-01-01 17:15:30,1900-01-01 17:21:02,"5,533",115.6,117.89999999999999,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.41566265060240914,2000-01-01 17:15:30,2000-01-01 17:21:02,0 days 00:05:32,332.0,5.533333333333333,17:15:30,17:21:02
2023-09-12,2023-09-12,1900-01-01 17:43:29,1900-01-01 17:46:02,"2,550",139.2,141.39999999999998,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.8627450980392113,2000-01-01 17:43:29,2000-01-01 17:46:02,0 days 00:02:33,153.0,2.55,17:43:29,17:46:02
2023-09-12,2023-09-12,1900-01-01 18:00:30,1900-01-01 18:02:00,"1,500",134.1,136.5,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.6000000000000039,2000-01-01 18:00:30,2000-01-01 18:02:00,0 days 00:01:30,90.0,1.5,18:00:30,18:02:00
2023-09-12,2023-09-12,1900-01-01 17:09:30,1900-01-01 17:11:02,"1,533",120.1,122.19999999999999,A,50,A50,ascending,Eindhoven,Oss,E-A,False,1.3695652173913004,2000-01-01 17:09:30,2000-01-01 17:11:02,0 days 00:01:32,92.0,1.5333333333333334,17:09:30,17:11:02
2023-09-12,2023-09-12,1900-01-01 17:10:30,1900-01-01 17:13:00,"2,500",139.5,141.5,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.8,2000-01-01 17:10:30,2000-01-01 17:13:00,0 days 00:02:30,150.0,2.5,17:10:30,17:13:00
2023-09-11,2023-09-11,1900-01-01 07:49:27,1900-01-01 07:51:02,"1,583",139.5,141.5,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.2631578947368423,2000-01-01 07:49:27,2000-01-01 07:51:02,0 days 00:01:35,95.0,1.5833333333333333,07:49:27,07:51:02
2023-09-11,2023-09-11,1900-01-01 17:07:29,1900-01-01 17:15:03,"7,567",136.0,140.4,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.5814977973568289,2000-01-01 17:07:29,2000-01-01 17:15:03,0 days 00:07:34,454.0,7.566666666666666,17:07:29,17:15:03
2023-09-12,2023-09-12,1900-01-01 08:19:28,1900-01-01 08:21:00,"1,533",140.3,142.40000000000003,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.369565217391319,2000-01-01 08:19:28,2000-01-01 08:21:00,0 days 00:01:32,92.0,1.5333333333333334,08:19:28,08:21:00
2023-09-12,2023-09-12,1900-01-01 17:22:30,1900-01-01 17:26:00,"3,500",134.6,137.7,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.8857142857142841,2000-01-01 17:22:30,2000-01-01 17:26:00,0 days 00:03:30,210.0,3.5,17:22:30,17:26:00
2023-09-12,2023-09-12,1900-01-01 17:22:30,1900-01-01 17:27:00,"4,500",118.3,120.89999999999999,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.5777777777777765,2000-01-01 17:22:30,2000-01-01 17:27:00,0 days 00:04:30,270.0,4.5,17:22:30,17:27:00
2023-09-12,2023-09-12,1900-01-01 16:13:28,1900-01-01 16:25:03,"11,583",135.7,138.29999999999998,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.22446043165467575,2000-01-01 16:13:28,2000-01-01 16:25:03,0 days 00:11:35,695.0,11.583333333333334,16:13:28,16:25:03
2023-09-12,2023-09-12,1900-01-01 16:38:29,1900-01-01 16:42:00,"3,517",135.2,137.29999999999998,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.5971563981042638,2000-01-01 16:38:29,2000-01-01 16:42:00,0 days 00:03:31,211.0,3.5166666666666666,16:38:29,16:42:00
2023-09-12,2023-09-12,1900-01-01 16:53:30,1900-01-01 16:59:59,"25,500",113.8,114.35934640522876,A,50,A50,ascending,Eindhoven,Oss,E-A,True,0.08627450980392168,2000-01-01 16:53:30,2000-01-01 16:59:59,0 days 00:06:29,389.0,6.483333333333333,16:53:30,16:59:59
2023-09-12,2023-09-12,1900-01-01 17:00:00,1900-01-01 17:19:00,"25,500",114.35934640522876,115.99856209150327,A,50,A50,ascending,Eindhoven,Oss,E-A,True,0.08627450980392168,2000-01-01 17:00:00,2000-01-01 17:19:00,0 days 00:19:00,1140.0,19.0,17:00:00,17:19:00
2023-09-11,2023-09-11,1900-01-01 08:34:29,1900-01-01 08:38:00,"3,517",96.2,98.5,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.6540284360189565,2000-01-01 08:34:29,2000-01-01 08:38:00,0 days 00:03:31,211.0,3.5166666666666666,08:34:29,08:38:00
2023-09-11,2023-09-11,1900-01-01 17:32:30,1900-01-01 17:34:00,"1,500",139.3,141.8,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.6666666666666667,2000-01-01 17:32:30,2000-01-01 17:34:00,0 days 00:01:30,90.0,1.5,17:32:30,17:34:00
2023-09-13,2023-09-13,1900-01-01 16:15:29,1900-01-01 16:29:00,"13,517",139.6,141.6,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.14796547472256472,2000-01-01 16:15:29,2000-01-01 16:29:00,0 days 00:13:31,811.0,13.516666666666667,16:15:29,16:29:00
2023-09-12,2023-09-12,1900-01-01 16:33:29,1900-01-01 16:35:03,"1,567",115.6,118.49999999999999,A,50,A50,ascending,Eindhoven,Oss,E-A,False,1.8510638297872286,2000-01-01 16:33:29,2000-01-01 16:35:03,0 days 00:01:34,94.0,1.5666666666666667,16:33:29,16:35:03
2023-09-12,2023-09-12,1900-01-01 16:36:30,1900-01-01 16:40:05,"3,583",110.5,112.6,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.5860465116279053,2000-01-01 16:36:30,2000-01-01 16:40:05,0 days 00:03:35,215.0,3.5833333333333335,16:36:30,16:40:05
2023-09-12,2023-09-12,1900-01-01 16:54:30,1900-01-01 16:56:01,"1,517",104.3,106.39999999999999,A,50,A50,ascending,Eindhoven,Oss,E-A,False,1.384615384615381,2000-01-01 16:54:30,2000-01-01 16:56:01,0 days 00:01:31,91.0,1.5166666666666666,16:54:30,16:56:01
2023-09-08,2023-09-08,1900-01-01 16:44:30,1900-01-01 16:46:00,"1,500",122.2,124.2,A,50,A50,ascending,Eindhoven,Oss,E-A,False,1.3333333333333333,2000-01-01 16:44:30,2000-01-01 16:46:00,0 days 00:01:30,90.0,1.5,16:44:30,16:46:00
2023-09-12,2023-09-12,1900-01-01 07:38:27,1900-01-01 07:59:59,"24,550",139.4,141.1542430414121,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.0814663951120163,2000-01-01 07:38:27,2000-01-01 07:59:59,0 days 00:21:32,1292.0,21.533333333333335,07:38:27,07:59:59
2023-09-12,2023-09-12,1900-01-01 08:00:00,1900-01-01 08:03:00,"24,550",141.1542430414121,141.39864222674814,A,50,A50,ascending,Oss,Arnhem,E-A,True,0.0814663951120163,2000-01-01 08:00:00,2000-01-01 08:03:00,0 days 00:03:00,180.0,3.0,08:00:00,08:03:00
2023-09-12,2023-09-12,1900-01-01 16:40:29,1900-01-01 16:45:03,"4,567",113.7,117.60000000000001,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.8540145985401473,2000-01-01 16:40:29,2000-01-01 16:45:03,0 days 00:04:34,274.0,4.566666666666666,16:40:29,16:45:03
2023-09-12,2023-09-12,1900-01-01 16:40:29,1900-01-01 16:45:03,"4,567",108.3,111.0,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.5912408759124094,2000-01-01 16:40:29,2000-01-01 16:45:03,0 days 00:04:34,274.0,4.566666666666666,16:40:29,16:45:03
2023-09-12,2023-09-12,1900-01-01 16:55:30,1900-01-01 16:57:00,"1,500",140.1,142.29999999999998,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.466666666666659,2000-01-01 16:55:30,2000-01-01 16:57:00,0 days 00:01:30,90.0,1.5,16:55:30,16:57:00
2023-09-13,2023-09-13,1900-01-01 08:15:28,1900-01-01 08:39:00,"23,533",140.3,142.3,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.08498583569405098,2000-01-01 08:15:28,2000-01-01 08:39:00,0 days 00:23:32,1412.0,23.533333333333335,08:15:28,08:39:00
2023-09-08,2023-09-08,1900-01-01 16:45:29,1900-01-01 16:54:00,"8,517",139.8,142.40000000000003,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.3052837573385545,2000-01-01 16:45:29,2000-01-01 16:54:00,0 days 00:08:31,511.0,8.516666666666667,16:45:29,16:54:00
2023-09-12,2023-09-12,1900-01-01 16:34:29,1900-01-01 16:36:02,"1,550",110.7,113.30000000000001,A,50,A50,ascending,Eindhoven,Oss,E-A,False,1.677419354838715,2000-01-01 16:34:29,2000-01-01 16:36:02,0 days 00:01:33,93.0,1.55,16:34:29,16:36:02
2023-09-12,2023-09-12,1900-01-01 16:37:29,1900-01-01 16:54:00,"16,517",139.5,141.6,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.1271442986881934,2000-01-01 16:37:29,2000-01-01 16:54:00,0 days 00:16:31,991.0,16.516666666666666,16:37:29,16:54:00
2023-09-12,2023-09-12,1900-01-01 16:56:30,1900-01-01 16:59:59,"52,850",96.2,96.33181961526333,A,50,A50,ascending,Eindhoven,Oss,E-A,True,0.03784295175023652,2000-01-01 16:56:30,2000-01-01 16:59:59,0 days 00:03:29,209.0,3.4833333333333334,16:56:30,16:59:59
2023-09-12,2023-09-12,1900-01-01 17:00:00,1900-01-01 17:49:21,"52,850",96.33181961526333,98.1993692841375,A,50,A50,ascending,Eindhoven,Oss,E-A,True,0.03784295175023652,2000-01-01 17:00:00,2000-01-01 17:49:21,0 days 00:49:21,2961.0,49.35,17:00:00,17:49:21
2023-09-12,2023-09-12,1900-01-01 16:56:30,1900-01-01 16:59:59,"4,500",103.5,105.04814814814814,A,50,A50,ascending,Eindhoven,Oss,E-A,True,0.4444444444444444,2000-01-01 16:56:30,2000-01-01 16:59:59,0 days 00:03:29,209.0,3.4833333333333334,16:56:30,16:59:59
2023-09-12,2023-09-12,1900-01-01 17:00:00,1900-01-01 17:01:00,"4,500",105.04814814814814,105.49259259259259,A,50,A50,ascending,Eindhoven,Oss,E-A,True,0.4444444444444444,2000-01-01 17:00:00,2000-01-01 17:01:00,0 days 00:01:00,60.0,1.0,17:00:00,17:01:00
2023-09-13,2023-09-13,1900-01-01 08:05:28,1900-01-01 08:11:01,"5,550",138.8,142.50000000000003,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.6666666666666697,2000-01-01 08:05:28,2000-01-01 08:11:01,0 days 00:05:33,333.0,5.55,08:05:28,08:11:01
2023-09-12,2023-09-12,1900-01-01 17:27:30,1900-01-01 17:34:00,"6,500",135.2,138.7,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.5384615384615384,2000-01-01 17:27:30,2000-01-01 17:34:00,0 days 00:06:30,390.0,6.5,17:27:30,17:34:00
2023-09-11,2023-09-11,1900-01-01 07:39:27,1900-01-01 07:41:00,"1,550",137.5,139.8,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.4838709677419428,2000-01-01 07:39:27,2000-01-01 07:41:00,0 days 00:01:33,93.0,1.55,07:39:27,07:41:00
2023-09-11,2023-09-11,1900-01-01 08:06:28,1900-01-01 08:08:00,"1,533",139.7,141.79999999999998,A,50,A50,ascending,Oss,Arnhem,E-A,False,1.3695652173913004,2000-01-01 08:06:28,2000-01-01 08:08:00,0 days 00:01:32,92.0,1.5333333333333334,08:06:28,08:08:00
2023-09-12,2023-09-12,1900-01-01 16:48:30,1900-01-01 16:52:00,"3,500",106.6,108.99999999999999,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.6857142857142833,2000-01-01 16:48:30,2000-01-01 16:52:00,0 days 00:03:30,210.0,3.5,16:48:30,16:52:00
2023-09-12,2023-09-12,1900-01-01 17:24:30,1900-01-01 17:52:00,"27,500",140.2,142.49999999999997,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.08363636363636302,2000-01-01 17:24:30,2000-01-01 17:52:00,0 days 00:27:30,1650.0,27.5,17:24:30,17:52:00
2023-09-13,2023-09-13,1900-01-01 16:21:29,1900-01-01 16:23:00,"1,517",110.8,112.8,A,50,A50,ascending,Eindhoven,Oss,E-A,False,1.3186813186813187,2000-01-01 16:21:29,2000-01-01 16:23:00,0 days 00:01:31,91.0,1.5166666666666666,16:21:29,16:23:00
2023-09-12,2023-09-12,1900-01-01 17:13:30,1900-01-01 17:15:03,"1,550",115.9,120.00000000000001,A,50,A50,ascending,Eindhoven,Oss,E-A,False,2.6451612903225863,2000-01-01 17:13:30,2000-01-01 17:15:03,0 days 00:01:33,93.0,1.55,17:13:30,17:15:03
2023-09-12,2023-09-12,1900-01-01 17:18:30,1900-01-01 17:23:00,"4,500",139.7,142.29999999999998,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.5777777777777765,2000-01-01 17:18:30,2000-01-01 17:23:00,0 days 00:04:30,270.0,4.5,17:18:30,17:23:00
2023-09-13,2023-09-13,1900-01-01 16:51:30,1900-01-01 16:54:00,"2,500",108.2,110.10000000000001,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.7600000000000022,2000-01-01 16:51:30,2000-01-01 16:54:00,0 days 00:02:30,150.0,2.5,16:51:30,16:54:00
2023-09-13,2023-09-13,1900-01-01 16:56:30,1900-01-01 16:59:59,"20,500",117.1,117.59276422764226,A,50,A50,ascending,Eindhoven,Oss,E-A,True,0.1414634146341459,2000-01-01 16:56:30,2000-01-01 16:59:59,0 days 00:03:29,209.0,3.4833333333333334,16:56:30,16:59:59
2023-09-13,2023-09-13,1900-01-01 17:00:00,1900-01-01 17:17:00,"20,500",117.59276422764226,119.99764227642274,A,50,A50,ascending,Eindhoven,Oss,E-A,True,0.1414634146341459,2000-01-01 17:00:00,2000-01-01 17:17:00,0 days 00:17:00,1020.0,17.0,17:00:00,17:17:00
2023-09-13,2023-09-13,1900-01-01 16:57:29,1900-01-01 16:59:59,"3,550",106.8,108.34929577464789,A,50,A50,ascending,Eindhoven,Oss,E-A,True,0.6197183098591558,2000-01-01 16:57:29,2000-01-01 16:59:59,0 days 00:02:30,150.0,2.5,16:57:29,16:59:59
2023-09-13,2023-09-13,1900-01-01 17:00:00,1900-01-01 17:01:02,"3,550",108.34929577464789,108.98967136150235,A,50,A50,ascending,Eindhoven,Oss,E-A,True,0.6197183098591558,2000-01-01 17:00:00,2000-01-01 17:01:02,0 days 00:01:02,62.0,1.0333333333333334,17:00:00,17:01:02
2023-09-08,2023-09-08,1900-01-01 16:46:29,1900-01-01 16:49:00,"2,517",122.2,124.2,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.794701986754967,2000-01-01 16:46:29,2000-01-01 16:49:00,0 days 00:02:31,151.0,2.5166666666666666,16:46:29,16:49:00
2023-09-11,2023-09-11,1900-01-01 08:22:28,1900-01-01 08:24:00,"1,533",96.2,98.30000000000001,A,50,A50,ascending,Eindhoven,Oss,E-A,False,1.3695652173913098,2000-01-01 08:22:28,2000-01-01 08:24:00,0 days 00:01:32,92.0,1.5333333333333334,08:22:28,08:24:00
2023-09-12,2023-09-12,1900-01-01 07:24:26,1900-01-01 07:38:00,"13,567",136.2,138.49999999999997,A,50,A50,ascending,Oss,Arnhem,E-A,False,0.16953316953316827,2000-01-01 07:24:26,2000-01-01 07:38:00,0 days 00:13:34,814.0,13.566666666666666,07:24:26,07:38:00
2023-09-13,2023-09-13,1900-01-01 16:25:29,1900-01-01 16:33:00,"7,517",108.5,110.6,A,50,A50,ascending,Eindhoven,Oss,E-A,False,0.2793791574279372,2000-01-01 16:25:29,2000-01-01 16:33:00,0 days 00:07:31,451.0,7.516666666666667,16:25:29,16:33:00
