,NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Trajectory From,Trajectory To,Cause Ground Detail,Month,route
3889,3226336,2022-10-17,2022-10-17,06:54:23,06:57:00,7207.0,2754000.0,"2,617",171.8,174.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),11,E-D
3890,3226429,2022-10-17,2022-10-17,07:24:25,07:49:01,77113.0,3135000.0,"24,600",181.8,184.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),11,E-D
3891,3226670,2022-10-17,2022-10-17,08:05:26,08:09:01,8865.0,2474000.0,"3,583",178.6,181.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),11,E-D
3892,3226876,2022-10-17,2022-10-17,08:42:27,08:49:00,19113.0,2918000.0,"6,550",175.9,178.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),11,E-D
3893,3226960,2022-10-17,2022-10-17,09:05:27,09:08:00,5535.0,2171000.0,"2,550",164.4,166.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),11,E-D
3894,3226590,2022-10-17,2022-10-17,07:53:25,07:55:02,3233.0,2000000.0,"1,617",163.3,165.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),11,E-D
3895,3226724,2022-10-17,2022-10-17,08:13:26,08:15:01,5858.0,3700000.0,"1,583",179.5,183.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),11,E-D
3896,3226772,2022-10-17,2022-10-17,08:21:26,08:26:01,20082.0,4381000.0,"4,583",179.6,183.8,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),11,E-D
3897,3226813,2022-10-17,2022-10-17,08:30:26,08:34:02,8402.0,2334000.0,"3,600",179.0,181.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),11,E-D
3898,3221953,2022-10-13,2022-10-13,09:20:26,09:22:00,5640.0,3600000.0,"1,567",164.5,168.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),11,E-D
3899,3158633,2022-09-02,2022-09-02,13:04:28,13:09:00,12030.0,2654000.0,"4,533",164.6,166.6,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3900,3157103,2022-09-01,2022-09-01,15:56:29,16:09:00,35633.0,2847000.0,"12,517",164.4,166.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3901,3158462,2022-09-02,2022-09-02,11:16:27,11:22:00,13248.0,2387000.0,"5,550",164.3,166.4,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3902,3158803,2022-09-02,2022-09-02,14:03:28,14:06:01,7252.0,2844000.0,"2,550",164.1,166.8,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3903,3157727,2022-09-01,2022-09-01,17:25:29,17:40:03,37788.0,2594000.0,"14,567",163.8,166.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3904,3158725,2022-09-02,2022-09-02,13:38:28,14:01:00,69682.0,3092000.0,"22,533",163.3,165.5,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3905,3156632,2022-09-01,2022-09-01,09:11:27,09:13:00,4030.0,2600000.0,"1,550",176.4,179.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3906,3157310,2022-09-01,2022-09-01,16:33:28,17:03:01,87850.0,2973000.0,"29,550",172.2,174.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3907,3158557,2022-09-02,2022-09-02,12:22:28,12:25:02,5590.0,2178000.0,"2,567",164.5,166.6,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3908,3158645,2022-09-02,2022-09-02,13:09:27,13:15:02,16397.0,2937000.0,"5,583",163.2,165.3,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3909,3159027,2022-09-02,2022-09-02,15:01:28,15:08:00,20578.0,3150000.0,"6,533",175.9,178.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3910,3159121,2022-09-02,2022-09-02,15:21:28,15:29:00,21677.0,2877000.0,"7,533",164.4,167.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3911,3158831,2022-09-02,2022-09-02,14:11:28,14:21:01,29138.0,3051000.0,"9,550",164.2,166.4,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3912,3158580,2022-09-02,2022-09-02,12:36:28,12:43:00,15548.0,2380000.0,"6,533",164.4,166.4,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3913,3157866,2022-09-01,2022-09-01,17:42:29,17:46:00,8108.0,2306000.0,"3,517",164.2,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3914,3158663,2022-09-02,2022-09-02,13:15:27,13:17:00,5425.0,3500000.0,"1,550",164.2,167.7,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3915,3159145,2022-09-02,2022-09-02,15:26:28,16:05:03,121212.0,3142000.0,"38,583",176.1,178.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3916,3156566,2022-09-01,2022-09-01,08:56:27,09:07:00,29693.0,2815000.0,"10,550",164.3,166.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3917,3159055,2022-09-02,2022-09-02,15:06:29,15:25:03,90308.0,4864000.0,"18,567",181.4,183.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3918,3159242,2022-09-02,2022-09-02,15:44:28,15:59:02,58992.0,4050000.0,"14,567",163.7,166.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3919,3158508,2022-09-02,2022-09-02,11:51:28,11:55:02,7947.0,2228000.0,"3,567",164.0,166.4,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3920,3158671,2022-09-02,2022-09-02,13:17:28,13:24:01,14243.0,2175000.0,"6,550",164.8,166.9,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3921,3158859,2022-09-02,2022-09-02,14:18:28,15:05:03,188032.0,4036000.0,"46,583",180.7,182.8,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3922,3158517,2022-09-02,2022-09-02,11:57:28,11:59:00,3067.0,2000000.0,"1,533",164.4,166.4,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3923,3157277,2022-09-01,2022-09-01,16:28:29,16:31:00,5033.0,2000000.0,"2,517",163.4,165.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3924,3158438,2022-09-02,2022-09-02,10:54:27,10:56:00,3100.0,2000000.0,"1,550",164.3,166.3,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3925,3158877,2022-09-02,2022-09-02,14:23:28,14:34:00,30070.0,2855000.0,"10,533",163.8,166.6,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3926,3159173,2022-09-02,2022-09-02,15:32:29,15:43:01,35085.0,3331000.0,"10,533",164.1,166.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3927,3156293,2022-09-01,2022-09-01,08:14:26,08:54:01,143983.0,3637000.0,"39,583",163.9,165.6,A,2,A2,descending,Maastricht,Eindhoven,,12,E-D
3928,3156824,2022-09-01,2022-09-01,12:15:27,12:17:00,3100.0,2000000.0,"1,550",162.8,164.8,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3929,3158442,2022-09-02,2022-09-02,10:58:28,11:07:00,27933.0,3273000.0,"8,533",164.2,167.4,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3930,3158693,2022-09-02,2022-09-02,13:26:28,13:29:00,5320.0,2100000.0,"2,533",166.8,168.9,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3931,3156828,2022-09-01,2022-09-01,12:22:27,13:27:21,176192.0,2715000.0,"64,900",164.6,166.6,A,2,A2,descending,Maastricht,Eindhoven,,12,E-D
3932,3158616,2022-09-02,2022-09-02,12:54:28,12:57:00,5637.0,2225000.0,"2,533",164.4,166.7,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3933,3158702,2022-09-02,2022-09-02,13:29:28,13:38:00,22687.0,2659000.0,"8,533",164.0,166.2,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3934,3156856,2022-09-01,2022-09-01,13:01:27,13:03:00,3255.0,2100000.0,"1,550",163.0,165.1,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3935,3158452,2022-09-02,2022-09-02,11:08:28,11:13:00,16337.0,3604000.0,"4,533",164.6,168.9,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3936,3156619,2022-09-01,2022-09-01,09:07:27,09:10:03,5460.0,2100000.0,"2,600",176.0,178.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3937,3173996,2022-09-13,2022-09-13,09:06:27,09:11:00,12755.0,2803000.0,"4,550",163.9,166.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3938,3175782,2022-09-14,2022-09-14,09:05:27,09:14:01,21795.0,2544000.0,"8,567",163.2,165.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3939,3175825,2022-09-14,2022-09-14,09:30:27,09:38:00,18432.0,2441000.0,"7,550",163.5,166.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3940,3175828,2022-09-14,2022-09-14,09:35:26,09:41:00,16120.0,2896000.0,"5,567",181.6,183.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3941,3175943,2022-09-14,2022-09-14,12:00:27,12:04:00,8248.0,2323000.0,"3,550",164.5,166.6,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3942,3176325,2022-09-14,2022-09-14,16:39:28,16:45:03,17347.0,3107000.0,"5,583",163.0,166.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3943,3176953,2022-09-15,2022-09-15,07:01:24,07:03:00,3200.0,2000000.0,"1,600",164.4,166.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3944,3176956,2022-09-15,2022-09-15,07:09:24,07:14:00,13248.0,2880000.0,"4,600",164.5,167.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3945,3173818,2022-09-13,2022-09-13,08:33:28,08:39:00,14018.0,2533000.0,"5,533",164.2,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3946,3175374,2022-09-14,2022-09-14,07:10:25,07:15:02,13660.0,2959000.0,"4,617",164.4,167.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3947,3175631,2022-09-14,2022-09-14,08:23:27,08:53:00,74420.0,2518000.0,"29,550",163.3,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3948,3175685,2022-09-14,2022-09-14,08:35:28,08:37:00,4447.0,2900000.0,"1,533",175.9,178.8,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3949,3175836,2022-09-14,2022-09-14,09:41:26,09:43:00,3917.0,2500000.0,"1,567",164.4,166.9,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3950,3176421,2022-09-14,2022-09-14,16:55:28,17:02:00,17562.0,2688000.0,"6,533",164.0,166.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3951,3176965,2022-09-15,2022-09-15,07:17:25,07:23:00,12987.0,2326000.0,"5,583",164.4,166.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3952,3173469,2022-09-13,2022-09-13,07:36:26,07:45:02,25892.0,3011000.0,"8,600",163.5,167.9,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3953,3175693,2022-09-14,2022-09-14,08:37:27,08:45:02,31797.0,4193000.0,"7,583",175.3,179.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3954,3175753,2022-09-14,2022-09-14,08:53:27,08:59:00,12403.0,2235000.0,"5,550",164.4,166.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3955,3175794,2022-09-14,2022-09-14,09:12:27,09:14:01,3290.0,2100000.0,"1,567",175.6,177.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3956,3175841,2022-09-14,2022-09-14,09:43:26,09:46:00,5483.0,2136000.0,"2,567",179.6,181.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3957,3176178,2022-09-14,2022-09-14,16:07:28,16:09:00,6133.0,4000000.0,"1,533",162.1,166.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3958,3177465,2022-09-15,2022-09-15,09:03:27,09:13:00,21750.0,2277000.0,"9,550",164.1,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3959,3177516,2022-09-15,2022-09-15,09:24:26,09:26:00,3133.0,2000000.0,"1,567",164.4,166.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3960,3175543,2022-09-14,2022-09-14,08:04:27,08:06:01,3290.0,2100000.0,"1,567",164.3,166.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3961,3175799,2022-09-14,2022-09-14,09:17:27,09:29:00,37897.0,3281000.0,"11,550",164.3,166.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3962,3175848,2022-09-14,2022-09-14,09:46:26,09:50:02,10117.0,2810000.0,"3,600",179.6,182.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3963,3176973,2022-09-15,2022-09-15,07:23:25,07:27:00,8860.0,2473000.0,"3,583",163.4,165.9,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3964,3177048,2022-09-15,2022-09-15,07:45:26,07:50:03,12588.0,2727000.0,"4,617",163.4,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3965,3173389,2022-09-13,2022-09-13,07:11:25,07:13:00,3642.0,2300000.0,"1,583",164.3,166.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3966,3173479,2022-09-13,2022-09-13,07:39:26,07:49:01,22287.0,2326000.0,"9,583",172.4,174.8,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3967,3173754,2022-09-13,2022-09-13,08:22:28,08:29:00,14542.0,2226000.0,"6,533",163.3,165.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3968,3175803,2022-09-14,2022-09-14,09:19:27,09:34:00,51103.0,3512000.0,"14,550",175.9,179.8,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3969,3175853,2022-09-14,2022-09-14,09:51:26,09:53:00,5170.0,3300000.0,"1,567",179.5,182.8,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3970,3176260,2022-09-14,2022-09-14,16:25:28,16:29:00,7277.0,2059000.0,"3,533",163.7,165.7,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3971,3176982,2022-09-15,2022-09-15,07:28:25,08:18:01,205743.0,4148000.0,"49,600",174.0,176.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3972,3173397,2022-09-13,2022-09-13,07:16:25,07:18:00,3325.0,2100000.0,"1,583",164.2,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3973,3173844,2022-09-13,2022-09-13,08:36:28,09:23:00,163232.0,3508000.0,"46,533",178.4,181.0,A,2,A2,descending,Maastricht,Eindhoven,,12,E-D
3974,3174023,2022-09-13,2022-09-13,09:17:27,09:20:03,5552.0,2135000.0,"2,600",164.4,166.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3975,3175396,2022-09-14,2022-09-14,07:24:25,07:42:00,44830.0,2550000.0,"17,583",163.1,166.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3976,3175557,2022-09-14,2022-09-14,08:06:27,08:11:01,10743.0,2353000.0,"4,567",163.9,166.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3977,3175769,2022-09-14,2022-09-14,08:59:27,09:03:00,7905.0,2227000.0,"3,550",164.2,166.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3978,3176115,2022-09-14,2022-09-14,15:51:28,15:53:00,3373.0,2200000.0,"1,533",160.1,162.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3979,3176989,2022-09-15,2022-09-15,07:29:25,07:33:01,9328.0,2591000.0,"3,600",163.8,166.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3980,3178356,2022-09-15,2022-09-15,17:03:28,17:06:00,6415.0,2532000.0,"2,533",164.6,167.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3981,3173582,2022-09-13,2022-09-13,07:56:27,07:58:00,3255.0,2100000.0,"1,550",179.0,181.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3982,3173680,2022-09-13,2022-09-13,08:11:28,08:15:03,9173.0,2560000.0,"3,583",163.2,166.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3983,3175483,2022-09-14,2022-09-14,07:51:26,07:55:02,7560.0,2100000.0,"3,600",163.4,165.5,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3984,3175923,2022-09-14,2022-09-14,11:35:27,11:49:00,35230.0,2600000.0,"13,550",162.2,164.8,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3985,3176042,2022-09-14,2022-09-14,15:06:27,15:24:08,52903.0,2992000.0,"17,683",163.9,165.9,A,2,A2,descending,Maastricht,Eindhoven,,12,E-D
3986,3173405,2022-09-13,2022-09-13,07:18:25,07:26:00,25092.0,3309000.0,"7,583",164.2,167.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3987,3173496,2022-09-13,2022-09-13,07:42:26,07:44:00,3133.0,2000000.0,"1,567",179.8,181.8,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3988,3173944,2022-09-13,2022-09-13,08:53:28,08:57:00,8873.0,2511000.0,"3,533",179.0,181.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3989,3176136,2022-09-14,2022-09-14,15:56:28,16:02:00,15348.0,2774000.0,"5,533",164.2,167.0,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3990,3177000,2022-09-15,2022-09-15,07:33:25,07:35:02,4365.0,2700000.0,"1,617",164.4,167.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3991,3177072,2022-09-15,2022-09-15,07:51:26,07:56:00,10653.0,2333000.0,"4,567",164.2,166.2,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3992,3179259,2022-09-16,2022-09-16,11:15:33,11:20:02,12060.0,2690000.0,"4,483",158.8,161.4,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3993,3175575,2022-09-14,2022-09-14,08:10:27,09:01:00,235143.0,4652000.0,"50,550",179.7,182.8,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3994,3176365,2022-09-14,2022-09-14,16:45:28,16:53:01,22848.0,3026000.0,"7,550",163.2,166.1,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3995,3179185,2022-09-16,2022-09-16,10:24:27,10:28:00,9897.0,2788000.0,"3,550",164.3,166.7,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3996,3179263,2022-09-16,2022-09-16,11:18:28,11:53:00,113143.0,3276000.0,"34,533",163.4,165.8,A,2,A2,descending,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),12,E-D
3997,3177758,2022-09-15,2022-09-15,15:24:27,15:26:00,3875.0,2500000.0,"1,550",163.9,166.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3998,3177998,2022-09-15,2022-09-15,16:16:28,16:51:00,97305.0,2818000.0,"34,533",164.4,166.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
3999,3173509,2022-09-13,2022-09-13,07:45:27,07:48:00,5355.0,2100000.0,"2,550",163.3,165.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
4000,3173865,2022-09-13,2022-09-13,08:39:28,08:50:03,29247.0,2763000.0,"10,583",164.0,166.4,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
4001,3175415,2022-09-14,2022-09-14,07:30:25,07:36:01,16233.0,2899000.0,"5,600",176.0,178.8,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
4002,3175581,2022-09-14,2022-09-14,08:11:27,08:19:00,18365.0,2432000.0,"7,550",163.5,166.3,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
4003,3176286,2022-09-14,2022-09-14,16:31:28,16:33:00,3373.0,2200000.0,"1,533",163.4,165.6,A,2,A2,descending,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),12,E-D
