Date,Hour,DD,FH,FF,FX,T,TD,SQ,Q,DR,RH,P,VV,N,U,M,R,S,O,Y
2022-12-11,11,170,3.0,3.0,4.0,1.1,-1.0,0.0,17,0.0,0.0,1010.4,60,8,85,0,0,0,0,0
2022-12-11,12,190,3.0,3.0,5.0,1.6,-0.9,0.0,39,0.0,0.0,1010.1,62,8,83,0,0,0,0,0
2022-12-11,13,190,3.0,3.0,4.0,1.5,-1.1,0.0,32,0.0,0.0,1009.8,65,8,82,0,0,0,0,0
2022-12-11,14,190,3.0,3.0,4.0,1.1,-1.7,0.0,13,0.0,0.0,1009.9,64,8,81,0,0,0,0,0
2022-12-11,15,180,2.0,1.0,4.0,0.9,-1.9,0.0,6,0.0,0.0,1010.1,68,8,81,0,0,0,0,0
2022-12-11,16,170,2.0,2.0,4.0,0.7,-2.1,0.0,1,0.0,0.0,1010.3,69,8,81,0,0,0,0,0
2022-12-11,17,150,2.0,3.0,4.0,0.6,-2.3,0.0,0,0.0,0.0,1010.2,70,8,80,0,0,0,0,0
2022-12-11,18,120,2.0,2.0,3.0,0.5,-2.1,0.0,0,0.0,0.0,1010.1,66,8,82,0,0,0,0,0
2022-12-11,19,120,2.0,2.0,3.0,0.5,-2.1,0.0,0,0.0,0.0,1009.9,65,8,83,0,0,0,0,0
2022-12-11,20,130,2.0,2.0,4.0,0.4,-2.0,0.0,0,0.0,0.0,1010.1,64,8,84,0,0,0,0,0
2022-12-11,21,120,2.0,2.0,3.0,0.2,-2.0,0.0,0,0.0,0.0,1010.3,63,8,85,0,0,0,0,0
2022-12-11,22,150,2.0,3.0,5.0,0.1,-2.2,0.0,0,0.0,0.0,1010.4,61,8,84,0,0,0,0,0
2022-12-11,23,160,2.0,2.0,4.0,-0.3,-2.1,0.0,0,0.0,0.0,1010.5,60,8,87,0,0,0,0,0
2022-12-11,24,140,2.0,2.0,3.0,-1.6,-3.1,0.0,0,0.0,0.0,1010.7,59,0,90,0,0,0,0,0
2022-12-12,1,160,1.0,1.0,2.0,-2.9,-3.6,0.0,0,0.0,0.0,1010.9,56,0,94,0,0,0,0,0
2022-12-12,2,160,2.0,2.0,3.0,-3.4,-4.4,0.0,0,0.0,0.0,1011.3,56,2,92,0,0,0,0,0
2022-12-12,3,170,1.0,1.0,2.0,-4.0,-4.9,0.0,0,0.0,0.0,1011.4,56,4,93,0,0,0,0,0
2022-12-12,4,180,1.0,1.0,2.0,-4.4,-5.0,0.0,0,0.0,0.0,1011.4,44,0,95,0,0,0,0,0
2022-12-12,5,150,1.0,1.0,2.0,-4.4,-5.1,0.0,0,0.0,0.0,1011.7,56,0,94,0,0,0,0,0
2022-12-12,6,180,1.0,1.0,2.0,-4.8,-5.5,0.0,0,0.0,0.0,1011.8,56,0,95,0,0,0,0,0
2022-12-12,7,200,1.0,2.0,2.0,-5.3,-6.2,0.0,0,0.0,0.0,1012.2,56,0,93,0,0,0,0,0
2022-12-12,8,160,1.0,1.0,2.0,-5.0,-5.7,0.0,2,0.0,0.0,1012.6,57,0,95,0,0,0,0,0
2022-12-12,9,170,1.0,1.0,2.0,-2.8,-3.9,0.8,20,0.0,0.0,1013.0,57,0,92,0,0,0,0,0
2022-12-12,10,170,1.0,2.0,3.0,-1.4,-3.7,1.0,50,0.0,0.0,1013.0,59,0,84,0,0,0,0,0
2022-12-12,11,190,2.0,2.0,3.0,-0.1,-3.2,1.0,90,0.0,0.0,1012.9,62,0,79,0,0,0,0,0
2022-12-12,12,190,2.0,2.0,3.0,1.2,-3.8,1.0,120,0.0,0.0,1012.5,66,0,69,0,0,0,0,0
2022-12-12,13,180,2.0,1.0,3.0,2.4,-3.7,1.0,101,0.0,0.0,1012.3,72,0,63,0,0,0,0,0
2022-12-12,14,170,1.0,1.0,2.0,2.5,-4.0,1.0,66,0.0,0.0,1012.1,80,0,62,0,0,0,0,0
2022-12-12,15,140,1.0,1.0,2.0,1.5,-3.6,0.8,29,0.0,0.0,1012.3,76,0,68,0,0,0,0,0
2022-12-12,16,100,1.0,1.0,2.0,-1.7,-4.3,0.0,2,0.0,0.0,1012.7,70,0,82,0,0,0,0,0
2022-12-12,17,110,1.0,1.0,2.0,-3.8,-5.2,0.0,0,0.0,0.0,1012.7,66,0,90,0,0,0,0,0
2022-12-12,18,0,1.0,0.0,2.0,-3.6,-4.8,0.0,0,0.0,0.0,1012.7,62,0,91,0,0,0,0,0
2022-12-12,19,110,1.0,1.0,2.0,-3.6,-4.8,0.0,0,0.0,0.0,1012.6,64,0,91,0,0,0,0,0
2022-12-12,20,120,1.0,1.0,2.0,-5.0,-5.8,0.0,0,0.0,0.0,1012.7,64,0,94,0,0,0,0,0
2022-12-12,21,130,1.0,1.0,1.0,-5.4,-5.8,0.0,0,0.0,0.0,1012.9,62,0,96,0,0,0,0,0
2022-12-12,22,110,1.0,1.0,2.0,-5.9,-6.5,0.0,0,0.0,0.0,1012.9,61,0,95,0,0,0,0,0
2022-12-12,23,90,1.0,1.0,2.0,-6.0,-6.3,0.0,0,0.0,0.0,1012.7,50,0,98,0,0,0,0,0
2022-12-12,24,0,0.0,0.0,2.0,-6.7,-6.9,0.0,0,0.0,0.0,1012.4,58,0,98,0,0,0,0,0
2022-12-13,1,0,0.0,0.0,1.0,-6.4,-7.0,0.0,0,0.0,0.0,1012.1,57,0,95,0,0,0,0,0
2022-12-13,2,100,0.0,1.0,1.0,-7.3,-8.3,0.0,0,0.0,0.0,1012.1,44,0,92,0,0,0,0,0
2022-12-13,3,100,1.0,1.0,2.0,-6.8,-7.8,0.0,0,0.0,0.0,1011.7,41,0,92,0,0,0,0,0
2022-12-13,4,110,1.0,1.0,2.0,-5.2,-6.0,0.0,0,0.0,0.0,1011.7,50,0,94,0,0,0,0,0
2022-12-13,5,90,1.0,1.0,2.0,-4.8,-5.9,0.0,0,0.0,0.0,1011.3,57,0,92,0,0,0,0,0
2022-12-13,6,90,1.0,1.0,2.0,-7.5,-8.4,0.0,0,0.0,0.0,1011.2,57,0,93,0,0,0,0,0
2022-12-13,7,100,1.0,1.0,2.0,-4.7,-5.9,0.0,0,0.0,0.0,1011.2,57,0,91,0,0,0,0,0
2022-12-13,8,100,2.0,2.0,4.0,-4.1,-5.6,0.0,2,0.0,0.0,1011.4,56,6,88,0,0,0,0,0
2022-12-13,9,110,2.0,2.0,5.0,-3.7,-5.4,1.0,20,0.0,0.0,1011.6,58,8,87,0,0,0,0,0
2022-12-13,10,120,3.0,3.0,5.0,-3.1,-5.1,0.7,51,0.0,0.0,1011.6,57,8,86,0,0,0,0,0
2022-12-13,11,120,3.0,2.0,5.0,-2.1,-4.3,1.0,70,0.0,0.0,1010.9,58,8,85,0,0,0,0,0
2022-12-13,12,110,2.0,2.0,4.0,-1.7,-4.5,0.5,58,0.0,0.0,1010.3,59,8,80,0,0,0,0,0
2022-12-13,13,100,2.0,2.0,4.0,-1.4,-4.6,0.5,52,0.0,0.0,1010.1,62,8,78,0,0,0,0,0
2022-12-13,14,90,2.0,2.0,4.0,-0.9,-4.8,0.0,24,0.0,0.0,1009.5,64,8,74,0,0,0,0,0
2022-12-13,15,90,2.0,2.0,3.0,-1.0,-4.9,0.0,10,0.0,0.0,1009.1,64,8,75,0,0,0,0,0
2022-12-13,16,90,3.0,3.0,5.0,-1.1,-5.3,0.0,1,0.0,0.0,1008.5,64,8,73,0,0,0,0,0
2022-12-13,17,90,3.0,3.0,5.0,-1.4,-5.5,0.0,0,0.0,0.0,1008.3,65,8,73,0,0,0,0,0
2022-12-13,18,90,3.0,3.0,6.0,-1.1,-5.6,0.0,0,0.0,0.0,1008.3,67,8,71,0,0,0,0,0
2022-12-13,19,90,3.0,3.0,6.0,-1.2,-5.7,0.0,0,0.0,0.0,1007.7,66,8,71,0,0,0,0,0
2022-12-13,20,90,3.0,4.0,6.0,-1.4,-5.7,0.0,0,0.0,0.0,1007.1,66,8,72,0,0,0,0,0
2022-12-13,21,90,4.0,4.0,7.0,-1.6,-5.8,0.0,0,0.0,0.0,1006.3,68,8,73,0,0,0,0,0
2022-12-13,22,90,3.0,3.0,6.0,-1.8,-6.0,0.0,0,0.0,0.0,1005.6,69,8,72,0,0,0,0,0
2022-12-13,23,110,3.0,3.0,6.0,-1.8,-6.6,0.0,0,0.0,0.0,1005.3,74,8,69,0,0,0,0,0
2022-12-13,24,100,3.0,3.0,5.0,-1.7,-6.9,0.0,0,0.0,0.0,1004.8,77,8,67,0,0,0,0,0
2022-12-14,1,100,3.0,3.0,7.0,-2.1,-7.1,0.0,0,0.0,0.0,1004.2,77,8,68,0,0,0,0,0
2022-12-14,2,100,3.0,3.0,6.0,-2.3,-7.3,0.0,0,0.0,0.0,1003.8,79,8,68,0,0,0,0,0
2022-12-14,3,90,2.0,2.0,5.0,-2.5,-7.3,0.0,0,0.0,0.0,1003.5,80,8,69,0,0,0,0,0
2022-12-14,4,90,2.0,2.0,4.0,-2.2,-7.3,0.0,0,0.0,0.0,1002.8,80,8,68,0,0,0,0,0
2022-12-14,5,80,2.0,2.0,4.0,-2.5,-7.3,0.0,0,0.0,0.0,1002.2,80,8,69,0,0,0,0,0
2022-12-14,6,70,2.0,2.0,4.0,-2.4,-7.1,0.0,0,0.0,0.0,1002.0,80,8,69,0,0,0,0,0
2022-12-14,7,70,1.0,1.0,3.0,-2.4,-7.0,0.0,0,0.0,0.0,1002.0,75,8,71,0,0,0,0,0
2022-12-14,8,50,2.0,2.0,2.0,-3.1,-7.1,0.0,1,0.0,0.0,1002.1,75,8,73,0,0,0,0,0
2022-12-14,9,10,2.0,3.0,4.0,-4.2,-7.0,0.0,11,0.0,0.0,1002.5,69,6,80,0,0,0,0,0
2022-12-14,10,50,3.0,3.0,5.0,-2.0,-6.3,0.8,51,0.0,0.0,1002.6,71,0,72,0,0,0,0,0
2022-12-14,11,40,2.0,2.0,3.0,-0.9,-6.1,1.0,80,0.0,0.0,1002.7,76,0,67,0,0,0,0,0
2022-12-14,12,30,2.0,2.0,4.0,-0.1,-5.8,1.0,88,0.0,0.0,1002.6,78,0,65,0,0,0,0,0
2022-12-14,13,360,2.0,2.0,3.0,0.3,-6.1,1.0,81,0.0,0.0,1002.8,78,0,62,0,0,0,0,0
2022-12-14,14,360,2.0,2.0,3.0,0.3,-6.2,1.0,59,0.0,0.0,1003.1,77,0,61,0,0,0,0,0
2022-12-14,15,330,2.0,1.0,3.0,-0.6,-6.4,0.8,22,0.0,0.0,1003.6,80,0,64,0,0,0,0,0
2022-12-14,16,290,2.0,2.0,3.0,-3.3,-7.0,0.0,1,0.0,0.0,1004.0,75,4,75,0,0,0,0,0
2022-12-14,17,250,1.0,1.0,2.0,-5.0,-7.6,0.0,0,0.0,0.0,1004.5,70,5,82,0,0,0,0,0
2022-12-14,18,250,1.0,1.0,2.0,-6.9,-8.8,0.0,0,0.0,0.0,1004.7,66,8,86,0,0,0,0,0
2022-12-14,19,180,1.0,1.0,5.0,-7.7,-9.2,0.0,0,0.0,0.0,1005.1,62,6,89,0,0,0,0,0
2022-12-14,20,190,1.0,1.0,1.0,-7.5,-8.9,0.0,0,0.0,0.0,1005.4,60,7,89,0,0,0,0,0
2022-12-14,21,210,1.0,1.0,2.0,-8.8,-10.4,0.0,0,0.0,0.0,1006.0,59,1,88,0,0,0,0,0
2022-12-14,22,230,1.0,1.0,3.0,-8.2,-9.7,0.0,0,0.0,0.0,1006.3,59,0,88,0,0,0,0,0
2022-12-14,23,240,1.0,1.0,2.0,-8.8,-9.7,0.0,0,0.0,0.0,1006.9,60,1,93,0,0,0,0,0
2022-12-14,24,190,1.0,1.0,2.0,-9.1,-10.2,0.0,0,0.0,0.0,1006.9,60,0,92,0,0,0,0,0
2022-12-15,1,180,1.0,1.0,2.0,-8.5,-9.8,0.0,0,0.0,0.0,1007.0,59,1,90,0,0,0,0,0
2022-12-15,2,190,2.0,2.0,2.0,-8.6,-10.2,0.0,0,0.0,0.0,1007.3,59,0,88,0,0,0,0,0
2022-12-15,3,190,1.0,2.0,3.0,-7.8,-9.2,0.0,0,0.0,0.0,1007.7,60,0,89,0,0,0,0,0
2022-12-15,4,210,2.0,1.0,2.0,-7.6,-9.1,0.0,0,0.0,0.0,1008.0,60,0,88,0,0,0,0,0
2022-12-15,5,200,1.0,2.0,3.0,-7.9,-9.3,0.0,0,0.0,0.0,1008.1,59,0,89,0,0,0,0,0
2022-12-15,6,190,2.0,2.0,3.0,-8.1,-9.3,0.0,0,0.0,0.0,1008.5,58,0,91,0,0,0,0,0
2022-12-15,7,180,2.0,1.0,3.0,-6.8,-7.9,0.0,0,0.0,0.0,1008.7,58,0,91,0,0,0,0,0
2022-12-15,8,180,1.0,1.0,2.0,-7.4,-8.6,0.0,2,0.0,0.0,1009.1,57,0,90,0,0,0,0,0
2022-12-15,9,160,1.0,1.0,3.0,-5.1,-6.6,1.0,20,0.0,0.0,1009.4,58,0,89,0,0,0,0,0
2022-12-15,10,200,2.0,2.0,3.0,-3.5,-5.4,1.0,50,0.0,0.0,1010.1,57,0,87,0,0,0,0,0
2022-12-15,11,200,2.0,3.0,4.0,-1.4,-4.2,1.0,87,0.0,0.0,1010.2,60,0,81,0,0,0,0,0
2022-12-15,12,200,2.0,2.0,4.0,0.0,-4.1,1.0,120,0.0,0.0,1009.9,59,0,74,0,0,0,0,0
2022-12-15,13,230,2.0,2.0,4.0,1.0,-3.6,1.0,87,0.0,0.0,1009.5,61,0,71,0,0,0,0,0
2022-12-15,14,200,2.0,2.0,3.0,1.4,-3.1,1.0,80,0.0,0.0,1008.9,61,2,72,0,0,0,0,0
2022-12-15,15,0,1.0,0.0,2.0,0.1,-3.6,0.8,28,0.0,0.0,1008.5,59,3,76,0,0,0,0,0
2022-12-15,16,180,1.0,1.0,2.0,-3.2,-4.9,0.0,3,0.0,0.0,1008.6,58,5,88,0,0,0,0,0
2022-12-15,17,180,1.0,1.0,3.0,-4.2,-5.8,0.0,0,0.0,0.0,1008.9,57,0,89,0,0,0,0,0
2022-12-15,18,160,2.0,3.0,4.0,-2.7,-4.8,0.0,0,0.0,0.0,1009.5,58,0,85,0,0,0,0,0
2022-12-15,19,150,2.0,2.0,4.0,-3.6,-5.6,0.0,0,0.0,0.0,1009.7,58,0,85,0,0,0,0,0
2022-12-15,20,250,2.0,2.0,3.0,-4.2,-5.9,0.0,0,0.0,0.0,1009.5,59,0,88,0,0,0,0,0
2022-12-15,21,220,1.0,1.0,2.0,-5.4,-6.3,0.0,0,0.0,0.0,1009.6,57,2,93,0,0,0,0,0
2022-12-15,22,0,1.0,0.0,1.0,-6.7,-7.4,0.0,0,0.0,0.0,1009.6,40,0,94,0,0,0,0,0
2022-12-15,23,150,2.0,3.0,4.0,-3.8,-5.4,0.0,0,0.0,0.0,1009.8,57,7,88,0,0,0,0,0
2022-12-15,24,190,2.0,1.0,3.0,-2.6,-4.5,0.0,0,0.0,0.0,1010.0,58,8,86,0,0,0,0,0
2022-12-16,1,170,1.0,1.0,2.0,-2.0,-3.9,0.0,0,0.0,0.0,1009.9,58,8,86,0,0,0,0,0
2022-12-16,2,190,1.0,1.0,1.0,-1.7,-3.1,0.0,0,0.0,0.0,1010.5,59,8,89,0,0,0,0,0
2022-12-16,3,250,1.0,1.0,1.0,-1.4,-3.0,0.0,0,0.0,0.0,1010.8,58,8,88,0,0,0,0,0
2022-12-16,8,30,2.0,2.0,3.0,-1.1,-1.5,0.0,1,0.0,0.0,1013.9,13,7,97,0,0,0,0,0
2022-12-16,9,10,2.0,1.0,3.0,-1.0,-1.0,0.0,8,0.0,0.0,1014.9,1,9,99,1,0,0,0,1
2022-12-16,10,310,1.0,1.0,2.0,-1.3,-1.6,0.0,14,0.0,0.0,1015.7,0,9,98,1,0,0,0,1
2022-12-16,11,210,1.0,1.0,2.0,-1.3,-1.6,0.0,20,0.0,0.0,1016.2,1,9,98,1,0,0,0,1
2022-12-16,12,260,1.0,1.0,2.0,-0.8,-1.1,0.0,37,0.0,0.0,1016.1,9,9,98,1,0,0,0,1
2022-12-16,13,250,1.0,1.0,3.0,0.0,-0.3,0.5,52,0.0,0.0,1016.4,45,8,97,1,0,0,0,1
2022-12-16,14,260,2.0,2.0,3.0,0.8,-0.2,0.7,37,0.0,0.0,1016.6,56,8,92,0,0,0,0,0
2022-12-16,15,190,1.0,1.0,2.0,0.7,-0.4,0.8,20,0.0,0.0,1017.4,58,8,92,0,0,0,0,0
2022-12-16,16,180,1.0,1.0,1.0,0.0,-0.8,0.0,3,0.0,0.0,1018.2,57,8,93,0,0,0,0,0
2022-12-16,17,0,1.0,0.0,1.0,0.1,-0.5,0.0,0,0.0,0.0,1018.8,57,8,96,0,0,0,0,0
2022-12-16,18,10,1.0,1.0,2.0,0.3,-0.6,0.0,0,0.0,0.0,1019.3,58,8,93,0,0,0,0,0
2022-12-16,19,330,2.0,2.0,3.0,0.3,-1.0,0.0,0,0.0,0.0,1019.9,58,8,90,0,0,0,0,0
2022-12-16,20,340,1.0,1.0,2.0,-0.4,-1.3,0.0,0,0.0,0.0,1020.5,46,8,93,0,0,0,0,0
2022-12-16,21,340,1.0,1.0,2.0,-0.5,-1.5,0.0,0,0.0,0.0,1021.1,56,8,93,0,0,0,0,0
2022-12-16,22,10,1.0,1.0,2.0,-0.6,-1.4,0.0,0,0.0,0.0,1021.7,50,8,94,0,0,0,0,0
2022-12-16,23,150,1.0,1.0,2.0,-1.0,-1.9,0.0,0,0.0,0.0,1022.1,30,8,93,0,0,0,0,0
2022-12-16,24,250,1.0,1.0,2.0,-1.9,-2.7,0.0,0,0.0,0.0,1022.5,19,7,94,0,0,0,0,0
2022-12-17,1,120,1.0,1.0,1.0,-1.8,-2.3,0.0,0,0.0,0.0,1022.8,21,8,96,0,0,0,0,0
2022-12-17,2,220,1.0,1.0,2.0,-1.9,-2.4,0.0,0,0.0,0.0,1023.2,17,8,96,0,0,0,0,0
2022-12-17,3,180,1.0,1.0,2.0,-2.0,-2.3,0.0,0,0.0,0.0,1023.5,10,8,98,0,0,0,0,0
2022-12-17,4,170,1.0,2.0,3.0,-2.3,-3.1,0.0,0,0.0,0.0,1023.8,20,8,93,0,0,0,0,0
2022-12-17,5,180,2.0,2.0,3.0,-1.5,-2.1,0.0,0,0.0,0.0,1024.2,19,8,95,0,0,0,0,0
2022-12-17,6,170,2.0,2.0,3.0,-1.4,-2.2,0.0,0,0.0,0.0,1024.4,25,8,94,0,0,0,0,0
2022-12-17,7,160,3.0,3.0,5.0,-1.3,-2.1,0.0,0,0.0,0.0,1024.8,21,8,94,0,0,0,0,0
2022-12-17,8,160,3.0,3.0,5.0,-1.5,-2.2,0.0,0,0.0,0.0,1025.6,17,8,94,0,0,0,0,0
2022-12-17,9,170,3.0,3.0,5.0,-1.8,-2.4,0.0,5,0.0,0.0,1026.2,19,8,96,0,0,0,0,0
2022-12-17,10,180,3.0,3.0,5.0,-1.8,-2.4,0.0,13,0.0,0.0,1026.7,20,8,95,0,0,0,0,0
2022-12-17,11,190,3.0,3.0,5.0,-1.7,-2.5,0.0,19,0.0,0.0,1026.8,22,8,94,0,0,0,0,0
2022-12-17,12,180,3.0,2.0,5.0,-1.4,-2.4,0.0,28,0.0,0.0,1026.7,24,8,93,0,0,0,0,0
2022-12-17,13,160,3.0,4.0,6.0,-1.7,-2.8,0.0,29,0.0,0.0,1026.4,26,8,92,0,0,0,0,0
2022-12-17,14,180,3.0,3.0,5.0,-2.2,-3.2,0.0,22,0.0,0.0,1026.3,21,8,92,0,0,0,0,0
2022-12-17,15,170,3.0,2.0,5.0,-2.4,-3.0,0.0,11,0.0,0.0,1026.6,11,8,95,0,0,0,0,0
2022-12-17,16,190,2.0,2.0,4.0,-2.8,-3.3,0.0,1,0.0,0.0,1027.2,13,8,95,0,0,0,0,0
2022-12-17,17,160,3.0,3.0,4.0,-3.2,-3.8,0.0,0,0.0,0.0,1027.3,16,8,95,0,0,0,0,0
2022-12-17,18,150,2.0,2.0,4.0,-3.6,-3.9,0.0,0,0.0,0.0,1027.6,4,9,98,1,0,0,0,1
2022-12-17,19,140,2.0,2.0,4.0,-3.9,-4.2,0.0,0,0.0,0.0,1027.6,6,8,98,1,0,0,0,1
2022-12-17,20,140,2.0,2.0,4.0,-4.1,-4.4,0.0,0,0.0,0.0,1027.9,3,8,98,1,0,0,0,1
2022-12-17,21,110,2.0,2.0,3.0,-4.1,-4.8,0.0,0,0.0,0.0,1028.1,16,8,95,1,0,0,0,1
2022-12-17,22,130,2.0,2.0,3.0,-4.5,-5.2,0.0,0,0.0,0.0,1028.3,30,8,95,1,0,0,0,1
2022-12-17,23,130,1.0,1.0,3.0,-6.1,-6.9,0.0,0,0.0,0.0,1028.4,38,8,94,0,0,0,0,0
2022-12-17,24,120,1.0,1.0,2.0,-6.2,-6.7,0.0,0,0.0,0.0,1028.5,45,0,96,0,0,0,0,0
2022-12-18,1,130,1.0,1.0,2.0,-6.3,-7.3,0.0,0,0.0,0.0,1028.0,56,0,92,0,0,0,0,0
2022-12-18,2,120,2.0,2.0,3.0,-6.2,-7.4,0.0,0,0.0,0.0,1028.1,58,1,90,0,0,0,0,0
2022-12-18,3,120,2.0,2.0,3.0,-6.5,-7.8,0.0,0,0.0,0.0,1027.7,59,6,90,0,0,0,0,0
2022-12-18,4,120,2.0,2.0,4.0,-6.5,-8.1,0.0,0,0.0,0.0,1027.3,61,4,88,0,0,0,0,0
2022-12-18,5,130,3.0,2.0,5.0,-6.7,-8.4,0.0,0,0.0,0.0,1027.3,62,7,87,0,0,0,0,0
2022-12-18,6,110,2.0,2.0,4.0,-6.6,-8.3,0.0,0,0.0,0.0,1027.1,63,8,87,0,0,0,0,0
2022-12-18,7,130,2.0,2.0,3.0,-7.0,-8.8,0.0,0,0.0,0.0,1027.0,62,8,87,0,0,0,0,0
2022-12-18,8,130,3.0,3.0,5.0,-6.1,-8.1,0.0,2,0.0,0.0,1025.9,63,8,85,0,0,0,0,0
2022-12-18,9,130,3.0,3.0,5.0,-5.3,-7.3,1.0,25,0.0,0.0,1025.9,64,8,85,0,0,0,0,0
2022-12-18,10,120,3.0,3.0,5.0,-4.0,-6.3,0.8,39,0.0,0.0,1025.6,63,8,84,0,0,0,0,0
2022-12-18,11,130,3.0,3.0,6.0,-2.8,-5.6,0.2,47,0.0,0.0,1024.9,63,8,81,0,0,0,0,0
2022-12-18,12,120,3.0,2.0,6.0,-1.9,-4.7,0.0,39,0.0,0.0,1024.4,64,8,80,0,0,0,0,0
2022-12-18,13,120,3.0,3.0,5.0,-1.2,-4.7,0.0,34,0.0,0.0,1023.5,65,8,77,0,0,0,0,0
2022-12-18,14,130,3.0,3.0,5.0,-0.8,-4.8,0.0,17,0.0,0.0,1023.0,66,8,74,0,0,0,0,0
2022-12-18,15,150,3.0,3.0,4.0,-0.7,-4.5,0.0,8,0.0,0.0,1023.0,67,8,75,0,0,0,0,0
2022-12-18,16,140,3.0,3.0,5.0,-0.5,-4.6,0.0,1,0.0,0.0,1022.4,66,8,73,0,0,0,0,0
2022-12-18,17,140,3.0,3.0,5.0,-0.4,-4.4,0.0,0,0.0,0.0,1021.7,65,8,74,0,0,0,0,0
2022-12-18,18,140,3.0,3.0,5.0,0.1,-4.1,0.0,0,0.0,0.0,1021.6,66,8,73,0,0,0,0,0
2022-12-18,19,150,3.0,3.0,6.0,0.4,-4.1,0.0,0,0.0,0.0,1021.6,66,8,71,0,0,0,0,0
2022-12-18,20,150,4.0,4.0,6.0,0.2,-2.6,0.0,0,0.8,0.4,1021.6,57,8,81,0,1,0,0,0
2022-12-18,21,150,4.0,4.0,7.0,0.2,-1.8,0.0,0,1.0,0.6,1021.2,50,8,86,0,1,0,0,0
2022-12-18,22,150,4.0,4.0,7.0,0.3,-1.0,0.0,0,1.0,1.0,1020.5,43,8,90,0,1,0,0,0
2022-12-18,23,150,5.0,5.0,8.0,0.9,-0.3,0.0,0,1.0,1.0,1019.6,50,8,91,0,1,0,0,0
2022-12-18,24,150,5.0,5.0,8.0,1.1,0.3,0.0,0,1.0,0.6,1018.4,25,8,94,0,1,0,0,0
2022-12-19,2,150,5.0,4.0,8.0,2.2,1.5,0.0,0,0.4,0.1,1017.3,26,8,95,0,1,0,0,0
2022-12-19,3,160,4.0,4.0,7.0,3.2,2.7,0.0,0,0.7,0.2,1016.3,33,8,96,0,1,0,0,0
2022-12-19,4,180,5.0,6.0,9.0,5.3,4.7,0.0,0,1.0,1.0,1016.1,36,8,96,0,1,0,0,0
2022-12-19,5,190,6.0,6.0,10.0,6.2,5.6,0.0,0,1.0,0.7,1015.8,45,8,95,0,1,0,0,0
2022-12-19,6,190,6.0,7.0,11.0,7.0,6.1,0.0,0,1.0,0.8,1015.7,61,8,94,0,1,0,0,0
2022-12-19,7,190,7.0,7.0,11.0,7.2,6.4,0.0,0,0.8,0.2,1015.8,57,8,94,0,1,0,0,0
2022-12-19,8,190,6.0,6.0,11.0,7.6,6.2,0.0,0,0.5,0.1,1016.0,65,8,91,0,1,0,0,0
2022-12-19,11,200,7.0,7.0,11.0,8.6,7.0,0.0,13,0.5,0.1,1016.5,56,8,90,0,1,0,0,0
2022-12-19,13,190,6.0,5.0,10.0,10.4,6.6,0.0,25,0.0,0.0,1015.5,75,8,77,0,0,0,0,0
2022-12-19,16,190,6.0,6.0,10.0,10.7,5.8,0.0,2,0.0,0.0,1014.7,75,8,71,0,0,0,0,0
2022-12-19,17,190,6.0,6.0,9.0,10.3,5.7,0.0,0,0.0,0.0,1014.3,75,8,72,0,0,0,0,0
2022-12-19,18,190,6.0,6.0,10.0,10.3,5.8,0.0,0,0.0,0.0,1014.3,75,8,73,0,0,0,0,0
2022-12-19,19,180,6.0,6.0,10.0,10.8,6.2,0.0,0,0.0,0.0,1014.4,75,8,72,0,0,0,0,0
2022-12-19,20,190,6.0,6.0,9.0,10.7,6.5,0.0,0,0.0,0.0,1014.8,75,8,75,0,0,0,0,0
2022-12-19,21,180,5.0,5.0,9.0,10.6,6.6,0.0,0,0.0,0.0,1014.8,75,8,76,0,0,0,0,0
2022-12-19,22,190,6.0,6.0,9.0,10.9,6.5,0.0,0,0.0,0.0,1014.7,75,8,74,0,0,0,0,0
2022-12-19,23,190,6.0,6.0,10.0,11.4,6.5,0.0,0,0.0,0.0,1014.3,75,8,72,0,0,0,0,0
2022-12-19,24,190,6.0,5.0,9.0,11.3,6.4,0.0,0,0.0,0.0,1014.0,75,8,71,0,0,0,0,0
2022-12-20,2,180,6.0,5.0,9.0,10.4,8.3,0.0,0,0.8,0.4,1013.3,70,8,87,0,1,0,0,0
2022-12-20,3,180,4.0,5.0,7.0,10.8,7.8,0.0,0,0.2,0.1,1012.8,70,8,81,0,1,0,0,0
2022-12-20,4,190,6.0,6.0,9.0,11.7,7.8,0.0,0,0.0,0.0,1012.7,75,8,77,0,0,0,0,0
2022-12-20,5,190,6.0,6.0,10.0,11.9,8.0,0.0,0,0.0,0.0,1012.4,75,8,77,0,0,0,0,0
2022-12-20,7,180,5.0,5.0,9.0,11.9,7.2,0.0,0,0.0,0.0,1011.5,75,8,72,0,0,0,0,0
2022-12-20,9,190,6.0,6.0,11.0,10.7,8.3,0.0,4,1.0,0.8,1011.5,61,8,85,0,1,0,0,0
2022-12-20,11,200,6.0,6.0,12.0,10.9,9.2,0.0,19,0.6,0.2,1011.1,66,8,89,0,1,0,0,0
2022-12-20,12,190,6.0,5.0,9.0,10.8,9.5,0.0,18,1.0,1.1,1010.7,65,8,91,0,1,0,0,0
2022-12-20,13,190,6.0,6.0,9.0,10.8,9.8,0.0,17,1.0,0.9,1010.5,60,8,93,0,1,0,0,0
2022-12-20,14,200,6.0,6.0,10.0,10.4,9.6,0.0,7,1.0,1.3,1010.5,59,8,94,0,1,0,0,0
