NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Trajectory From,Trajectory To,Cause Ground Detail,Month,route
3242207,2022-10-26,2022-10-26,17:27:28,17:32:01,9380.0,2062000.0,"4,550",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3242261,2022-10-26,2022-10-26,17:35:28,17:37:00,3067.0,2000000.0,"1,533",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3235668,2022-10-21,2022-10-21,15:39:28,16:53:01,373722.0,5081000.0,"73,550",116.9,119.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,11,E-D
3236083,2022-10-21,2022-10-21,16:30:28,16:52:02,144527.0,6701000.0,"21,567",110.1,113.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3236084,2022-10-21,2022-10-21,16:30:28,16:36:02,13377.0,2403000.0,"5,567",117.5,119.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3236894,2022-10-21,2022-10-21,18:50:27,18:59:00,27543.0,3221000.0,"8,550",110.7,114.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3236898,2022-10-21,2022-10-21,18:53:27,18:55:02,6017.0,3800000.0,"1,583",110.9,114.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3238479,2022-10-24,2022-10-24,16:33:28,16:38:00,10782.0,2378000.0,"4,533",118.7,121.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3241935,2022-10-26,2022-10-26,16:51:28,16:56:02,15113.0,3309000.0,"4,567",110.7,114.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3242145,2022-10-26,2022-10-26,17:19:28,17:28:00,25498.0,2988000.0,"8,533",110.9,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3242214,2022-10-26,2022-10-26,17:28:28,17:30:02,5327.0,3400000.0,"1,567",110.7,114.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3236092,2022-10-21,2022-10-21,16:31:28,16:33:00,4140.0,2700000.0,"1,533",110.9,113.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3236901,2022-10-21,2022-10-21,18:56:26,18:59:01,5167.0,2000000.0,"2,583",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3238635,2022-10-24,2022-10-24,17:05:28,17:07:00,4753.0,3100000.0,"1,533",117.4,120.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3242076,2022-10-26,2022-10-26,17:10:28,17:19:01,29258.0,3422000.0,"8,550",110.7,114.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3242117,2022-10-26,2022-10-26,17:16:28,17:26:02,30372.0,3175000.0,"9,567",110.9,114.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3240309,2022-10-25,2022-10-25,16:54:28,16:56:01,3255.0,2100000.0,"1,550",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3235383,2022-10-21,2022-10-21,14:36:28,14:38:00,3220.0,2100000.0,"1,533",114.2,116.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),11,E-D
3236491,2022-10-21,2022-10-21,17:13:28,17:16:02,8983.0,3500000.0,"2,567",119.8,123.3,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),11,E-D
3240718,2022-10-25,2022-10-25,17:45:28,17:48:01,6090.0,2388000.0,"2,550",143.0,156.1,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),11,E-D
3242449,2022-10-26,2022-10-26,18:10:28,18:20:02,31615.0,3305000.0,"9,567",110.8,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3236407,2022-10-21,2022-10-21,17:02:28,17:04:01,3565.0,2300000.0,"1,550",110.9,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3238741,2022-10-24,2022-10-24,17:23:28,17:25:02,3290.0,2100000.0,"1,567",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3238834,2022-10-24,2022-10-24,17:36:28,17:38:01,3565.0,2300000.0,"1,550",116.9,119.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3235402,2022-10-21,2022-10-21,14:41:27,18:27:01,1301527.0,5770000.0,"225,567",110.9,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3241717,2022-10-26,2022-10-26,16:20:28,16:22:01,4805.0,3100000.0,"1,550",110.9,114.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3241748,2022-10-26,2022-10-26,16:24:28,16:29:01,12088.0,2657000.0,"4,550",110.8,113.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3235506,2022-10-21,2022-10-21,15:11:28,15:13:00,3680.0,2400000.0,"1,533",110.5,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3223535,2022-10-13,2022-10-13,17:54:28,17:56:02,3760.0,2400000.0,"1,567",118.3,120.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3224900,2022-10-14,2022-10-14,15:45:28,15:50:02,10238.0,2242000.0,"4,567",114.5,116.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3224901,2022-10-14,2022-10-14,15:45:28,15:48:00,5327.0,2103000.0,"2,533",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3225164,2022-10-14,2022-10-14,16:26:28,16:30:02,7940.0,2226000.0,"3,567",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3221981,2022-10-13,2022-10-13,09:26:26,09:29:00,10267.0,4000000.0,"2,567",112.8,116.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3222113,2022-10-13,2022-10-13,10:09:26,11:22:14,343667.0,4721000.0,"72,800",110.1,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,11,E-D
3223156,2022-10-13,2022-10-13,17:12:28,17:16:02,5350.0,1500000.0,"3,567",117.1,118.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3222121,2022-10-13,2022-10-13,10:12:26,10:59:00,138150.0,2967000.0,"46,567",110.9,114.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),11,E-D
3223059,2022-10-13,2022-10-13,17:03:29,17:06:02,5865.0,2300000.0,"2,550",110.9,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3224922,2022-10-14,2022-10-14,15:48:28,16:23:01,153660.0,4447000.0,"34,550",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3222780,2022-10-13,2022-10-13,16:33:29,18:31:02,745913.0,6345000.0,"117,550",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3224751,2022-10-14,2022-10-14,15:20:28,15:25:02,9883.0,2164000.0,"4,567",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3224783,2022-10-14,2022-10-14,15:27:28,15:32:00,7772.0,1714000.0,"4,533",113.8,115.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3224875,2022-10-14,2022-10-14,15:42:28,15:44:00,3067.0,2000000.0,"1,533",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3223071,2022-10-13,2022-10-13,17:04:29,17:28:03,119385.0,5066000.0,"23,567",108.8,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3226949,2022-10-17,2022-10-17,09:01:26,09:12:00,40088.0,3794000.0,"10,567",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3227596,2022-10-17,2022-10-17,17:19:28,17:21:07,7260.0,4400000.0,"1,650",110.6,115.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3222983,2022-10-13,2022-10-13,16:56:28,17:04:00,22687.0,3012000.0,"7,533",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3223473,2022-10-13,2022-10-13,17:44:28,17:50:04,31670.0,5655000.0,"5,600",118.1,125.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3225207,2022-10-14,2022-10-14,16:32:28,17:04:00,91272.0,2894000.0,"31,533",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3225362,2022-10-14,2022-10-14,16:55:28,16:58:02,5390.0,2100000.0,"2,567",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3223279,2022-10-13,2022-10-13,17:24:30,17:44:03,94810.0,4850000.0,"19,550",115.6,121.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3227562,2022-10-17,2022-10-17,17:14:28,17:38:02,82660.0,3507000.0,"23,567",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3222603,2022-10-13,2022-10-13,16:15:28,16:18:00,5400.0,2132000.0,"2,533",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3227496,2022-10-17,2022-10-17,16:53:28,16:55:02,6737.0,4300000.0,"1,567",110.8,115.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3227533,2022-10-17,2022-10-17,17:03:28,17:19:01,53693.0,3453000.0,"15,550",110.9,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3227687,2022-10-17,2022-10-17,17:39:28,17:44:01,21327.0,4687000.0,"4,550",110.9,116.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3222907,2022-10-13,2022-10-13,16:48:29,16:53:00,11207.0,2481000.0,"4,517",115.0,117.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3223104,2022-10-13,2022-10-13,17:07:28,17:12:02,9710.0,2126000.0,"4,567",115.5,117.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3228002,2022-10-18,2022-10-18,07:06:24,08:48:00,585378.0,5762000.0,"101,600",110.9,113.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3228187,2022-10-18,2022-10-18,07:41:25,07:49:01,13947.0,1835000.0,"7,600",112.5,114.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3228256,2022-10-18,2022-10-18,07:50:26,07:53:00,3768.0,1468000.0,"2,567",114.8,116.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3221907,2022-10-13,2022-10-13,09:12:27,09:18:00,17093.0,3080000.0,"5,550",113.8,117.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3223302,2022-10-13,2022-10-13,17:27:29,17:30:02,9945.0,3900000.0,"2,550",110.4,114.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3225152,2022-10-14,2022-10-14,16:24:29,16:40:02,65422.0,4207000.0,"15,550",110.9,116.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3227974,2022-10-18,2022-10-18,06:56:23,07:05:01,30718.0,3558000.0,"8,633",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3228333,2022-10-18,2022-10-18,08:00:26,08:56:01,283843.0,5107000.0,"55,583",122.4,124.5,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,,11,E-D
3226912,2022-10-17,2022-10-17,08:50:27,08:59:00,36725.0,4295000.0,"8,550",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3226959,2022-10-17,2022-10-17,09:05:27,09:08:00,5700.0,2235000.0,"2,550",110.8,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3221708,2022-10-13,2022-10-13,08:46:27,08:53:01,49217.0,7495000.0,"6,567",106.6,113.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3222534,2022-10-13,2022-10-13,16:06:28,16:36:02,120070.0,4061000.0,"29,567",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3222628,2022-10-13,2022-10-13,16:18:29,16:21:00,7872.0,3128000.0,"2,517",110.6,113.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3223515,2022-10-13,2022-10-13,17:50:28,17:54:00,13678.0,3871000.0,"3,533",117.2,121.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3223516,2022-10-13,2022-10-13,17:50:28,18:29:01,152032.0,3944000.0,"38,550",124.2,126.4,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),11,E-D
3228275,2022-10-18,2022-10-18,07:52:25,07:55:02,6970.0,2664000.0,"2,617",110.7,113.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3226918,2022-10-17,2022-10-17,08:51:27,08:53:01,3290.0,2100000.0,"1,567",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3227423,2022-10-17,2022-10-17,16:38:28,16:51:01,37833.0,3015000.0,"12,550",110.8,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3223638,2022-10-13,2022-10-13,18:08:31,18:11:01,5750.0,2300000.0,"2,500",110.9,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3226556,2022-10-17,2022-10-17,07:49:25,07:52:02,6895.0,2635000.0,"2,617",141.5,154.9,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),11,E-D
3227512,2022-10-17,2022-10-17,16:56:28,17:03:01,21970.0,3354000.0,"6,550",110.8,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),11,E-D
3157828,2022-09-01,2022-09-01,17:37:29,17:43:00,13665.0,2477000.0,"5,517",117.4,120.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3157829,2022-09-01,2022-09-01,17:37:29,17:54:55,45327.0,2600000.0,"17,433",121.7,124.3,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,,12,E-D
3156342,2022-09-01,2022-09-01,08:22:27,08:24:01,3133.0,2000000.0,"1,567",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3157422,2022-09-01,2022-09-01,16:49:29,16:53:00,9692.0,2756000.0,"3,517",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3156444,2022-09-01,2022-09-01,08:37:27,08:43:00,12072.0,2175000.0,"5,550",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3157753,2022-09-01,2022-09-01,17:29:29,17:32:00,6177.0,2454000.0,"2,517",121.6,124.0,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),12,E-D
3156355,2022-09-01,2022-09-01,08:24:27,08:34:00,26022.0,2725000.0,"9,550",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3157148,2022-09-01,2022-09-01,16:06:29,16:11:00,12997.0,2877000.0,"4,517",110.8,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3157243,2022-09-01,2022-09-01,16:23:28,16:41:01,64280.0,3663000.0,"17,550",110.8,114.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3157244,2022-09-01,2022-09-01,16:23:28,18:51:00,915078.0,6203000.0,"147,533",110.9,115.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3157335,2022-09-01,2022-09-01,16:36:29,16:42:00,14582.0,2643000.0,"5,517",114.6,117.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3156261,2022-09-01,2022-09-01,08:09:28,08:21:01,38737.0,3354000.0,"11,550",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3157158,2022-09-01,2022-09-01,16:08:29,16:10:02,3100.0,2000000.0,"1,550",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3156274,2022-09-01,2022-09-01,08:11:28,08:14:00,5415.0,2138000.0,"2,533",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3157456,2022-09-01,2022-09-01,16:53:29,16:56:00,5610.0,2229000.0,"2,517",117.5,119.7,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3157890,2022-09-01,2022-09-01,17:52:37,19:14:01,588305.0,7227000.0,"81,400",108.3,114.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3157680,2022-09-01,2022-09-01,17:20:29,17:37:01,64668.0,3911000.0,"16,533",112.7,119.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3157190,2022-09-01,2022-09-01,16:14:29,16:22:00,23062.0,3068000.0,"7,517",110.9,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3157379,2022-09-01,2022-09-01,16:42:29,16:45:02,13117.0,5144000.0,"2,550",112.9,118.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3157386,2022-09-01,2022-09-01,16:43:29,16:50:03,25163.0,3832000.0,"6,567",116.6,118.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3157490,2022-09-01,2022-09-01,16:57:29,17:00:03,5725.0,2231000.0,"2,567",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3157927,2022-09-01,2022-09-01,17:50:29,18:39:45,169362.0,3438000.0,"49,267",115.9,120.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,,12,E-D
3175529,2022-09-14,2022-09-14,07:59:26,08:05:03,18687.0,3327000.0,"5,617",121.7,124.6,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),12,E-D
3175655,2022-09-14,2022-09-14,08:28:28,08:38:00,26977.0,2830000.0,"9,533",115.7,118.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3175657,2022-09-14,2022-09-14,08:29:27,08:31:00,3255.0,2100000.0,"1,550",121.6,123.7,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),12,E-D
3175785,2022-09-14,2022-09-14,09:09:27,09:11:00,3255.0,2100000.0,"1,550",115.2,117.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3176444,2022-09-14,2022-09-14,16:59:28,17:03:01,7738.0,2180000.0,"3,550",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3176445,2022-09-14,2022-09-14,16:59:28,17:07:01,20887.0,2766000.0,"7,550",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3176464,2022-09-14,2022-09-14,17:03:29,17:05:02,3875.0,2500000.0,"1,550",110.8,113.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3176534,2022-09-14,2022-09-14,17:16:28,17:18:00,3527.0,2300000.0,"1,533",110.9,113.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3176626,2022-09-14,2022-09-14,17:31:28,17:34:00,5407.0,2134000.0,"2,533",111.6,113.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3173653,2022-09-13,2022-09-13,08:07:27,08:09:00,3255.0,2100000.0,"1,550",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3175382,2022-09-14,2022-09-14,07:14:25,10:24:00,1108557.0,5847000.0,"189,583",110.9,114.3,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3175692,2022-09-14,2022-09-14,08:37:27,08:40:03,14530.0,5588000.0,"2,600",109.8,115.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3175793,2022-09-14,2022-09-14,09:12:27,09:14:01,3447.0,2200000.0,"1,567",115.7,117.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3175892,2022-09-14,2022-09-14,10:38:27,10:49:01,29703.0,2811000.0,"10,567",110.8,114.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,traffic jam outside rush hour (no cause reported),12,E-D
3174918,2022-09-13,2022-09-13,17:32:29,17:36:01,11887.0,3364000.0,"3,533",137.7,141.0,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),12,E-D
3174965,2022-09-13,2022-09-13,17:38:29,17:46:01,26142.0,3470000.0,"7,533",116.5,120.8,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3175696,2022-09-14,2022-09-14,08:38:27,08:40:03,4640.0,2900000.0,"1,600",116.7,119.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3175726,2022-09-14,2022-09-14,08:44:28,08:46:00,3220.0,2100000.0,"1,533",116.1,118.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3173480,2022-09-13,2022-09-13,07:39:26,08:56:00,378082.0,4938000.0,"76,567",110.9,113.0,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3176494,2022-09-14,2022-09-14,17:11:29,17:15:03,13127.0,3680000.0,"3,567",110.9,114.5,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3178276,2022-09-15,2022-09-15,16:54:28,17:25:02,117335.0,3839000.0,"30,567",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3175163,2022-09-13,2022-09-13,18:14:28,18:28:00,37100.0,2741000.0,"13,533",110.8,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3175774,2022-09-14,2022-09-14,09:02:27,09:04:00,3875.0,2500000.0,"1,550",113.1,115.6,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3178423,2022-09-15,2022-09-15,17:11:29,17:20:03,25120.0,2932000.0,"8,567",110.8,113.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3178530,2022-09-15,2022-09-15,17:24:29,18:34:00,422762.0,6081000.0,"69,517",110.8,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3178623,2022-09-15,2022-09-15,17:33:29,17:37:00,1758.0,500000.0,"3,517",115.4,115.4,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3175173,2022-09-13,2022-09-13,18:20:27,18:22:01,3447.0,2200000.0,"1,567",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3175479,2022-09-14,2022-09-14,07:50:26,07:53:05,6037.0,2278000.0,"2,650",121.6,123.8,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),12,E-D
3176564,2022-09-14,2022-09-14,17:20:28,17:28:00,18557.0,2463000.0,"7,533",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3178794,2022-09-15,2022-09-15,17:56:28,18:00:02,12315.0,3453000.0,"3,567",110.8,114.2,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3178779,2022-09-15,2022-09-15,17:54:29,17:56:00,4853.0,3200000.0,"1,517",110.7,113.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3173694,2022-09-13,2022-09-13,08:13:28,08:17:00,9035.0,2557000.0,"3,533",110.9,113.1,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3174044,2022-09-13,2022-09-13,09:35:27,09:40:04,9533.0,2065000.0,"4,617",110.9,112.9,A,2,A2,descending,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),12,E-D
3175490,2022-09-14,2022-09-14,07:53:26,07:59:01,13115.0,2349000.0,"5,583",121.9,124.0,A,2,A2,descending,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),12,E-D
