NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Trajectory From,Trajectory To,Cause Ground Detail,Month,route
2979154,2022-04-07,2022-04-07,10:12:27,10:14:00,3720.0,2400000.0,"1,550",136.6,134.2,A,50,A50,ascending,Oss,Arnhem,traffic jam outside rush hour (no cause reported),1,E-A
2979818,2022-04-07,2022-04-07,17:09:29,17:12:00,5578.0,2217000.0,"2,517",136.2,134.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2981185,2022-04-08,2022-04-08,16:53:29,16:55:02,3410.0,2200000.0,"1,550",133.7,131.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2981374,2022-04-08,2022-04-08,17:37:28,17:39:00,3067.0,2000000.0,"1,533",134.2,132.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2983150,2022-04-11,2022-04-11,17:34:29,17:37:00,6158.0,2447000.0,"2,517",118.8,116.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2978771,2022-04-07,2022-04-07,08:46:29,08:51:03,12727.0,2787000.0,"4,567",159.7,156.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2978861,2022-04-07,2022-04-07,08:58:27,09:05:02,17392.0,2642000.0,"6,583",159.6,157.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2978862,2022-04-07,2022-04-07,08:58:27,09:00:04,3395.0,2100000.0,"1,617",146.1,144.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2980956,2022-04-08,2022-04-08,16:07:29,16:13:00,15230.0,2761000.0,"5,517",134.9,131.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2981322,2022-04-08,2022-04-08,17:23:29,17:26:00,5618.0,2232000.0,"2,517",139.5,137.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2982385,2022-04-11,2022-04-11,08:48:28,08:50:02,3290.0,2100000.0,"1,567",138.9,136.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2982988,2022-04-11,2022-04-11,17:11:30,17:13:00,4200.0,2800000.0,"1,500",139.5,136.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2983065,2022-04-11,2022-04-11,17:24:29,17:27:00,8110.0,3223000.0,"2,517",118.4,115.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2984706,2022-04-12,2022-04-12,16:23:28,16:40:02,47288.0,2854000.0,"16,567",138.7,136.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2984788,2022-04-12,2022-04-12,16:35:29,16:37:15,2120.0,1200000.0,"1,767",156.0,156.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2984951,2022-04-12,2022-04-12,17:00:29,17:02:00,4853.0,3200000.0,"1,517",140.7,137.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2978585,2022-04-07,2022-04-07,08:27:28,08:49:01,79298.0,3680000.0,"21,550",140.5,137.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2979641,2022-04-07,2022-04-07,16:39:29,16:49:00,21692.0,2279000.0,"9,517",135.9,133.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2984888,2022-04-12,2022-04-12,16:51:30,17:00:03,24818.0,2903000.0,"8,550",103.5,100.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2984889,2022-04-12,2022-04-12,16:51:30,16:53:01,4095.0,2700000.0,"1,517",117.8,115.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2985078,2022-04-12,2022-04-12,17:17:29,17:19:01,5980.0,3900000.0,"1,533",104.9,101.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2985372,2022-04-12,2022-04-12,17:47:29,17:59:01,39780.0,3449000.0,"11,533",108.5,104.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2985373,2022-04-12,2022-04-12,17:47:29,17:50:02,5520.0,2165000.0,"2,550",133.9,131.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2985447,2022-04-12,2022-04-12,17:57:29,18:00:02,7715.0,3025000.0,"2,550",135.1,132.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2978689,2022-04-07,2022-04-07,08:39:28,08:42:00,7283.0,2875000.0,"2,533",139.6,136.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2978690,2022-04-07,2022-04-07,08:39:28,08:44:02,10530.0,2306000.0,"4,567",159.6,157.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2979074,2022-04-07,2022-04-07,09:33:27,09:39:00,14118.0,2544000.0,"5,550",154.5,152.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2979835,2022-04-07,2022-04-07,17:12:29,17:20:02,22837.0,3025000.0,"7,550",135.3,131.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2981334,2022-04-08,2022-04-08,17:26:30,17:28:00,5550.0,3700000.0,"1,500",137.6,133.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2982847,2022-04-11,2022-04-11,16:39:30,18:11:00,611920.0,6688000.0,"91,500",115.8,113.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2982996,2022-04-11,2022-04-11,17:12:30,17:14:00,3900.0,2600000.0,"1,500",115.5,112.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2983078,2022-04-11,2022-04-11,17:26:30,17:37:00,22763.0,2168000.0,"10,500",105.8,103.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2985527,2022-04-12,2022-04-12,18:11:29,18:13:00,3488.0,2300000.0,"1,517",115.9,113.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2983769,2022-04-12,2022-04-12,08:10:28,08:14:00,12827.0,3630000.0,"3,533",139.7,136.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2983847,2022-04-12,2022-04-12,08:19:27,08:21:00,3100.0,2000000.0,"1,550",96.1,94.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2981405,2022-04-08,2022-04-08,17:51:29,18:01:00,21378.0,2246000.0,"9,517",135.7,133.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2982923,2022-04-11,2022-04-11,16:56:29,16:58:00,4853.0,3200000.0,"1,517",115.5,112.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2983172,2022-04-11,2022-04-11,17:37:28,17:39:00,6287.0,4100000.0,"1,533",119.0,114.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2985465,2022-04-12,2022-04-12,18:00:29,18:02:01,3987.0,2600000.0,"1,533",134.3,131.7,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2985499,2022-04-12,2022-04-12,18:06:28,18:12:00,15688.0,2835000.0,"5,533",140.3,137.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2983855,2022-04-12,2022-04-12,08:21:28,08:23:00,5060.0,3300000.0,"1,533",159.6,156.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2984007,2022-04-12,2022-04-12,08:39:28,08:43:00,9247.0,2617000.0,"3,533",96.2,93.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2984008,2022-04-12,2022-04-12,08:39:28,09:17:00,144135.0,3840000.0,"37,533",161.9,159.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2978987,2022-04-07,2022-04-07,09:15:28,09:18:02,8260.0,3218000.0,"2,567",136.8,133.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2980876,2022-04-08,2022-04-08,15:50:28,15:52:00,3373.0,2200000.0,"1,533",135.5,133.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2983006,2022-04-11,2022-04-11,17:14:29,17:16:02,5115.0,3300000.0,"1,550",115.4,112.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2983892,2022-04-12,2022-04-12,08:25:27,08:54:01,110718.0,3876000.0,"28,567",157.0,152.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2978612,2022-04-07,2022-04-07,08:31:28,08:33:01,3255.0,2100000.0,"1,550",96.2,94.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2978892,2022-04-07,2022-04-07,09:00:27,09:06:01,12917.0,2320000.0,"5,567",145.7,143.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2978893,2022-04-07,2022-04-07,09:01:28,09:30:04,73480.0,2569000.0,"28,600",152.5,150.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2979091,2022-04-07,2022-04-07,09:39:27,09:41:00,5890.0,3800000.0,"1,550",154.6,150.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2983571,2022-04-12,2022-04-12,07:39:26,07:41:00,3603.0,2300000.0,"1,567",139.4,137.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2978903,2022-04-07,2022-04-07,09:02:28,09:08:00,16510.0,2984000.0,"5,533",135.0,131.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2982231,2022-04-11,2022-04-11,08:11:27,09:37:00,554768.0,6485000.0,"85,550",159.8,154.3,A,50,A50,ascending,Oss,Arnhem,,1,E-A
2982945,2022-04-11,2022-04-11,17:01:29,17:03:00,3488.0,2300000.0,"1,517",107.8,105.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2983023,2022-04-11,2022-04-11,17:17:29,17:19:00,3033.0,2000000.0,"1,517",135.6,133.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2984769,2022-04-12,2022-04-12,16:33:29,18:24:05,997932.0,9023000.0,"110,600",117.8,115.7,A,50,A50,ascending,Eindhoven,Oss,,1,E-A
2985330,2022-04-12,2022-04-12,17:42:29,18:11:00,155537.0,5454000.0,"28,517",139.8,137.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2985541,2022-04-12,2022-04-12,18:14:28,18:19:00,11450.0,2526000.0,"4,533",134.5,131.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2979005,2022-04-07,2022-04-07,09:18:27,09:20:03,5280.0,3300000.0,"1,600",136.2,132.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2979105,2022-04-07,2022-04-07,09:44:27,09:47:00,7225.0,2833000.0,"2,550",154.5,151.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2981017,2022-04-08,2022-04-08,16:19:29,16:29:00,27628.0,2903000.0,"9,517",136.0,133.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2982955,2022-04-11,2022-04-11,17:04:30,17:07:00,7830.0,3132000.0,"2,500",107.8,104.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2984902,2022-04-12,2022-04-12,16:53:29,17:01:00,17907.0,2382000.0,"7,517",137.3,134.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2984933,2022-04-12,2022-04-12,16:58:29,17:00:03,4543.0,2900000.0,"1,567",140.7,137.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2984965,2022-04-12,2022-04-12,17:02:30,17:46:01,262950.0,6043000.0,"43,517",140.7,138.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2984999,2022-04-12,2022-04-12,17:07:29,17:10:02,10843.0,4252000.0,"2,550",108.3,104.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2985036,2022-04-12,2022-04-12,17:12:29,17:14:00,6370.0,4200000.0,"1,517",106.3,102.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2985309,2022-04-12,2022-04-12,17:40:29,17:42:00,3792.0,2500000.0,"1,517",139.8,137.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2983863,2022-04-12,2022-04-12,08:22:28,08:30:02,17543.0,2319000.0,"7,567",95.9,93.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2978912,2022-04-07,2022-04-07,09:03:27,09:48:00,190960.0,4286000.0,"44,550",140.3,138.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2979775,2022-04-07,2022-04-07,17:01:29,17:07:00,14887.0,2698000.0,"5,517",135.6,133.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2980072,2022-04-07,2022-04-07,17:41:29,17:59:00,55703.0,3180000.0,"17,517",139.8,137.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2980786,2022-04-08,2022-04-08,15:21:28,15:23:00,3373.0,2200000.0,"1,533",139.6,137.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2982058,2022-04-11,2022-04-11,07:14:24,08:21:00,404200.0,6069000.0,"66,600",117.3,114.1,A,50,A50,ascending,Eindhoven,Oss,,1,E-A
2983030,2022-04-11,2022-04-11,17:18:29,17:20:02,4185.0,2700000.0,"1,550",120.2,117.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2983116,2022-04-11,2022-04-11,17:30:29,17:32:00,4247.0,2800000.0,"1,517",139.7,136.9,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2985629,2022-04-12,2022-04-12,18:37:28,18:44:00,21312.0,3262000.0,"6,533",135.1,133.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2983684,2022-04-12,2022-04-12,07:57:27,08:24:00,82132.0,3093000.0,"26,550",158.2,156.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2983833,2022-04-12,2022-04-12,08:17:27,08:23:00,11587.0,2088000.0,"5,550",136.2,134.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2978818,2022-04-07,2022-04-07,08:52:28,08:57:01,14860.0,3266000.0,"4,550",134.7,131.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2980077,2022-04-07,2022-04-07,17:42:29,17:45:02,5747.0,2254000.0,"2,550",110.6,108.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2984026,2022-04-12,2022-04-12,08:41:27,08:46:01,10552.0,2311000.0,"4,567",152.5,150.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2984597,2022-04-12,2022-04-12,15:57:29,17:56:48,343630.0,2880000.0,"119,317",160.1,158.0,A,50,A50,ascending,Oss,Arnhem,,1,E-A
2978733,2022-04-07,2022-04-07,08:43:29,08:46:02,5610.0,2200000.0,"2,550",96.2,94.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2979888,2022-04-07,2022-04-07,17:19:29,17:36:00,45992.0,2785000.0,"16,517",116.8,113.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2980916,2022-04-08,2022-04-08,15:58:29,16:02:01,10650.0,3014000.0,"3,533",135.3,131.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2999464,2022-04-21,2022-04-21,18:35:28,18:39:00,8127.0,2300000.0,"3,533",115.9,113.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
3000729,2022-04-22,2022-04-22,15:59:30,16:05:02,13933.0,2518000.0,"5,533",135.1,132.4,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2999120,2022-04-21,2022-04-21,17:43:30,17:46:02,10893.0,4300000.0,"2,533",115.1,110.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2999288,2022-04-21,2022-04-21,18:03:30,18:12:01,19132.0,2246000.0,"8,517",108.6,106.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2999474,2022-04-21,2022-04-21,18:36:28,18:41:03,10893.0,2377000.0,"4,583",135.3,133.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
3000945,2022-04-22,2022-04-22,16:28:29,16:30:02,3100.0,2000000.0,"1,550",111.4,109.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
3001207,2022-04-22,2022-04-22,17:00:30,17:03:00,5665.0,2266000.0,"2,500",114.7,112.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2998494,2022-04-21,2022-04-21,16:37:29,16:40:03,5767.0,2247000.0,"2,567",115.9,113.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2998893,2022-04-21,2022-04-21,17:18:29,17:32:01,33373.0,2466000.0,"13,533",103.5,101.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2999291,2022-04-21,2022-04-21,18:04:30,18:06:00,3900.0,2600000.0,"1,500",113.5,110.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
3001388,2022-04-22,2022-04-22,17:24:30,17:27:00,5647.0,2259000.0,"2,500",110.8,108.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2998668,2022-04-21,2022-04-21,16:57:28,17:01:00,7538.0,2133000.0,"3,533",110.7,108.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2999496,2022-04-21,2022-04-21,18:41:29,18:43:00,3185.0,2100000.0,"1,517",136.7,134.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
3000881,2022-04-22,2022-04-22,16:20:30,16:22:00,3450.0,2300000.0,"1,500",114.1,111.8,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
3000882,2022-04-22,2022-04-22,16:20:30,16:29:00,18908.0,2225000.0,"8,500",135.6,133.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
3003813,2022-04-26,2022-04-26,08:13:26,08:20:02,14590.0,2211000.0,"6,600",135.5,133.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2999508,2022-04-21,2022-04-21,18:43:28,18:53:01,29515.0,3091000.0,"9,550",136.0,133.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2998750,2022-04-21,2022-04-21,17:05:29,17:40:03,144947.0,4193000.0,"34,567",115.9,112.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2998983,2022-04-21,2022-04-21,17:26:30,17:49:02,92933.0,4124000.0,"22,533",139.7,137.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2999399,2022-04-21,2022-04-21,18:19:28,18:25:02,14888.0,2675000.0,"5,567",118.0,114.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
3000896,2022-04-22,2022-04-22,16:22:29,16:27:00,10305.0,2282000.0,"4,517",113.4,111.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
3000968,2022-04-22,2022-04-22,16:30:30,16:34:00,9320.0,2663000.0,"3,500",110.7,108.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
3001518,2022-04-22,2022-04-22,17:42:29,17:50:03,26697.0,3528000.0,"7,567",115.6,111.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
3004404,2022-04-26,2022-04-26,16:51:29,17:07:02,52225.0,3359000.0,"15,550",114.0,111.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
3004568,2022-04-26,2022-04-26,17:16:29,17:43:02,96518.0,3635000.0,"26,550",140.0,136.1,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
3004704,2022-04-26,2022-04-26,17:33:29,17:35:02,4185.0,2700000.0,"1,550",139.7,137.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2998829,2022-04-21,2022-04-21,17:13:30,17:17:00,9993.0,2855000.0,"3,500",108.6,106.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2999317,2022-04-21,2022-04-21,18:06:29,18:08:03,3290.0,2100000.0,"1,567",116.0,113.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
3000974,2022-04-22,2022-04-22,16:31:30,16:54:00,60985.0,2710000.0,"22,500",119.7,117.5,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
3004650,2022-04-26,2022-04-26,17:26:30,17:28:00,3150.0,2100000.0,"1,500",133.3,131.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
3004882,2022-04-26,2022-04-26,18:01:28,18:10:02,21848.0,2550000.0,"8,567",136.0,133.8,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2998444,2022-04-21,2022-04-21,16:32:30,16:53:03,63632.0,3096000.0,"20,550",139.6,137.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2998523,2022-04-21,2022-04-21,16:41:29,16:54:01,39557.0,3156000.0,"12,533",115.9,112.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2998688,2022-04-21,2022-04-21,16:59:29,17:04:05,12987.0,2823000.0,"4,600",113.6,111.4,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2999148,2022-04-21,2022-04-21,17:46:29,17:49:01,5827.0,2300000.0,"2,533",108.0,105.7,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
3001419,2022-04-22,2022-04-22,17:27:29,17:33:00,16268.0,2949000.0,"5,517",114.4,111.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
3001470,2022-04-22,2022-04-22,17:34:29,17:41:02,19900.0,3038000.0,"6,550",116.3,113.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
3003343,2022-04-25,2022-04-25,16:48:29,17:06:00,46927.0,2679000.0,"17,517",115.6,113.6,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
3003599,2022-04-25,2022-04-25,18:05:27,18:15:02,25940.0,2707000.0,"9,583",136.0,133.5,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2999244,2022-04-21,2022-04-21,17:57:30,18:01:00,7247.0,2070000.0,"3,500",139.6,137.6,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
3003448,2022-04-25,2022-04-25,17:18:30,17:20:02,3220.0,2100000.0,"1,533",120.2,118.1,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
3003456,2022-04-25,2022-04-25,17:19:30,17:43:00,75973.0,3233000.0,"23,500",115.3,113.2,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
3003564,2022-04-25,2022-04-25,17:51:28,17:56:02,10353.0,2267000.0,"4,567",116.2,114.0,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
2998621,2022-04-21,2022-04-21,16:53:30,17:04:05,32810.0,3100000.0,"10,583",135.8,133.0,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
2999160,2022-04-21,2022-04-21,17:47:29,18:02:00,46010.0,3169000.0,"14,517",114.0,111.9,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
3000844,2022-04-22,2022-04-22,16:15:29,16:18:00,5937.0,2359000.0,"2,517",115.7,113.3,A,50,A50,ascending,Eindhoven,Oss,rush hour traffic jam (no cause reported),1,E-A
3003461,2022-04-25,2022-04-25,17:20:29,17:55:01,157317.0,4556000.0,"34,533",139.5,137.2,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
3003908,2022-04-26,2022-04-26,10:32:27,10:34:00,3100.0,2000000.0,"1,550",154.7,152.7,A,50,A50,ascending,Oss,Arnhem,traffic jam outside rush hour (no cause reported),1,E-A
3004120,2022-04-26,2022-04-26,16:02:28,16:04:00,3220.0,2100000.0,"1,533",133.4,131.3,A,50,A50,ascending,Oss,Arnhem,rush hour traffic jam (no cause reported),1,E-A
